6579	202	1
26432	202	1
22229	202	1
6579	6550	1
26432	6550	1
22229	6550	1
6579	16493	1
26432	16493	1
22229	16493	1
6579	27609	1
26432	27609	1
22229	27609	1
15346	21334	1
23225	21334	1
13148	21334	1
26723	15346	1
21637	15346	1
20054	15346	1
21683	15346	1
22589	15346	1
7391	15346	1
30137	15346	1
26723	23225	1
21637	23225	1
20054	23225	1
21683	23225	1
22589	23225	1
7391	23225	1
30137	23225	1
26723	13148	1
21637	13148	1
20054	13148	1
21683	13148	1
22589	13148	1
7391	13148	1
30137	13148	1
15346	3376	1
23225	3376	1
13148	3376	1
15346	1868	1
23225	1868	1
13148	1868	1
15346	5503	1
23225	5503	1
13148	5503	1
15346	10065	1
23225	10065	1
13148	10065	1
15346	20511	1
23225	20511	1
13148	20511	1
15346	1571	1
23225	1571	1
13148	1571	1
15346	17161	1
23225	17161	1
13148	17161	1
15346	7670	1
23225	7670	1
13148	7670	1
15346	18442	1
23225	18442	1
13148	18442	1
15346	17410	1
23225	17410	1
13148	17410	1
15346	7158	1
23225	7158	1
13148	7158	1
8252	15346	1
23932	15346	1
8252	23225	1
23932	23225	1
8252	13148	1
23932	13148	1
15346	5133	1
23225	5133	1
13148	5133	1
15346	24078	1
23225	24078	1
13148	24078	1
15346	13939	1
23225	13939	1
13148	13939	1
15346	5475	1
23225	5475	1
13148	5475	1
20582	5787	1
20582	14231	1
20582	12159	1
20582	12024	1
20582	2286	1
20582	24191	1
21774	9658	1
16716	9658	1
24659	9658	1
21774	9138	1
16716	9138	1
24659	9138	1
21774	26446	1
16716	26446	1
24659	26446	1
10388	8025	1
9895	8025	1
8226	1575	1
15246	1575	1
23561	1575	1
26475	1575	1
7728	1575	1
14632	1575	1
6369	1575	1
14337	1575	1
8030	1575	1
2779	1575	1
25486	1575	1
27947	1575	1
19781	1575	1
941	1575	1
9069	1575	1
9572	12494	1
17308	12494	1
9488	12494	1
14849	12494	1
4224	1520	1
16345	7674	1
16345	10082	1
16345	23897	1
16345	19974	1
11187	18159	1
11187	14724	1
11187	2725	1
13168	6464	1
9132	6464	1
13384	6464	1
21216	6464	1
7448	6464	1
13168	10771	1
9132	10771	1
13384	10771	1
21216	10771	1
7448	10771	1
9893	13168	1
9893	9132	1
9893	13384	1
9893	21216	1
9893	7448	1
7012	13168	1
7012	9132	1
7012	13384	1
7012	21216	1
7012	7448	1
12273	13168	1
15750	13168	1
12273	9132	1
15750	9132	1
12273	13384	1
15750	13384	1
12273	21216	1
15750	21216	1
12273	7448	1
15750	7448	1
28736	13168	1
28736	9132	1
28736	13384	1
28736	21216	1
28736	7448	1
27478	13168	1
27478	9132	1
27478	13384	1
27478	21216	1
27478	7448	1
1293	1293	1
1293	1022	1
1293	14652	1
1293	14787	1
28723	1293	1
28401	4847	1
17035	4847	1
28401	17384	1
17035	17384	1
28401	5863	1
17035	5863	1
28401	15526	1
17035	15526	1
3075	4847	1
3075	17384	1
3075	5863	1
3075	15526	1
17167	4847	1
17167	17384	1
17167	5863	1
17167	15526	1
26723	21334	1
21637	21334	1
20054	21334	1
21683	21334	1
22589	21334	1
7391	21334	1
30137	21334	1
21737	21334	1
18281	21334	1
16405	21334	1
29305	21334	1
8252	21334	1
23932	21334	1
5133	21334	1
24078	21334	1
13939	21334	1
5475	21334	1
2693	17898	1
26386	17898	1
2693	29634	1
26386	29634	1
2693	14051	1
26386	14051	1
2693	22893	1
26386	22893	1
2693	20881	1
26386	20881	1
2693	2987	1
26386	2987	1
9218	2693	1
22361	2693	1
9218	26386	1
22361	26386	1
2693	22411	1
26386	22411	1
2693	26767	1
26386	26767	1
2693	5412	1
26386	5412	1
2693	9935	1
26386	9935	1
2693	17244	1
26386	17244	1
2693	15236	1
26386	15236	1
11889	76	1
11889	29502	1
11889	18159	1
18159	11889	1
14724	11889	1
2725	11889	1
19149	23561	1
19149	26475	1
19149	7728	1
19149	14632	1
19149	6369	1
19149	14337	1
19149	8030	1
21737	19149	1
18281	19149	1
16405	19149	1
29305	19149	1
5133	19149	1
24078	19149	1
13939	19149	1
5475	19149	1
19149	18188	1
19149	10704	1
19149	6211	1
16345	17898	1
16345	29634	1
20619	17898	1
7822	17898	1
3621	17898	1
20619	29634	1
7822	29634	1
3621	29634	1
20182	17898	1
28727	17898	1
10274	17898	1
8116	17898	1
26218	17898	1
20182	29634	1
28727	29634	1
10274	29634	1
8116	29634	1
26218	29634	1
24901	7012	1
24901	28736	1
24901	27478	1
10566	6464	1
4756	6464	1
10566	10771	1
4756	10771	1
21437	6464	1
30034	6464	1
4053	6464	1
21437	10771	1
30034	10771	1
4053	10771	1
