18459
1141	504
10094	505
1676	506
1677	507
1869	508
5925	509
57818	510
92579	511
2538	512
56288	513
84612	514
3108	515
28514	516
54567	517
7153	518
7155	519
51382	520
3667	521
57657	522
1738	523
1743	524
1638	525
7299	526
9553	527
973	528
974	529
276	530
277	531
23743	532
635	533
3554	534
3556	535
6788	536
6789	537
23395	538
5188	539
548593	540
79008	541
10905	542
57134	543
4121	544
84618	545
93034	546
10747	547
4153	548
341392	549
54988	550
118460	551
498	552
515	553
25902	554
4522	555
2898	556
2901	557
23460	558
29929	559
79053	560
10111	561
4361	562
495	563
496	564
1962	565
30	566
3822	567
717	568
7363	569
7364	570
3714	571
2766	572
51292	573
10	574
9	575
4257	576
4259	577
4258	578
5142	579
5144	580
30814	581
50487	582
64600	583
2056	584
2057	585
3329	586
3336	587
26279	588
5322	589
8399	590
10298	591
56924	592
11019	593
51601	594
5704	595
5705	596
1211	597
1212	598
1632	599
2688	600
2690	601
64135	602
79132	603
9265	604
9267	605
10376	606
84790	607
2177	608
93	609
2523	610
2524	611
92	612
2618	613
471	614
66036	615
9107	616
55233	617
92597	618
958	619
959	620
5584	621
5702	622
7247	623
7257	624
3043	625
2556	626
2558	627
5888	628
39	629
1160	630
548596	631
1606	632
1607	633
1608	634
122961	635
81689	636
26227	637
29968	638
5648	639
55799	640
781	641
26519	642
26520	643
10479	644
84679	645
3105	646
3106	647
57144	648
7390	649
1374	650
1375	651
9266	652
10390	653
85465	654
115361	655
2633	656
1158	657
1371	658
5255	659
56898	660
622	661
10672	662
2768	663
284716	664
57494	665
2686	666
1407	667
1408	668
836	669
842	670
4725	671
8818	672
23683	673
25865	674
835	675
8738	676
2905	677
2906	678
196513	679
55802	680
733	681
29925	682
29926	683
3107	684
55748	685
84735	686
4478	687
7430	688
675	689
4704	690
1159	691
1562	692
8837	693
8525	694
9162	695
216	696
8854	697
2584	698
2592	699
139189	700
8526	701
56339	702
57721	703
10939	704
6687	705
1609	706
3127	707
1956	708
1136	709
51360	710
8720	711
8973	712
51604	713
8733	714
146956	715
80198	716
9177	717
5983	718
10007	719
132789	720
3423	721
411	722
2243	723
2244	724
6120	725
7086	726
4086	727
8743	728
5337	729
5338	730
3915	731
1629	732
6337	733
6340	734
29760	735
5962	736
6338	737
56254	738
9810	739
489	740
122622	741
3111	742
337876	743
54480	744
1152	745
10482	746
29107	747
2160	748
3818	749
940	750
941	751
2554	752
11201	753
51455	754
3034	755
6810	756
6814	757
317	758
226	759
4716	760
4718	761
123283	762
6897	763
11339	764
54069	765
2266	766
8611	767
8612	768
6500	769
8454	770
2131	771
2132	772
8613	773
10195	774
79796	775
7004	776
8463	777
9254	778
10901	779
317749	780
6546	781
22856	782
55454	783
10095	784
64131	785
64132	786
3909	787
3918	788
5700	789
540	790
10211	791
2319	792
6799	793
6817	794
116443	795
1670	796
1671	797
7059	798
7060	799
23175	800
9663	801
5226	802
729020	803
5683	804
5685	805
2560	806
10026	807
5143	808
669	809
64900	810
2137	811
10449	812
10585	813
29954	814
5890	815
5892	816
253430	817
9807	818
2762	819
7264	820
8644	821
2893	822
22871	823
54413	824
56001	825
728343	826
79751	827
83733	828
4298	829
4300	830
1118	831
27159	832
3911	833
840	834
329	835
330	836
10656	837
10657	838
5824	839
8504	840
5141	841
3320	842
3326	843
506	844
3002	845
5551	846
9978	847
115362	848
477	849
478	850
201562	851
9524	852
3479	853
3480	854
23118	855
6885	856
2582	857
64137	858
9619	859
3661	860
3665	861
27034	862
36	863
529	864
4705	865
2897	866
2900	867
6927	868
6928	869
5192	870
5828	871
5573	872
5575	873
1499	874
6934	875
1840	876
23220	877
10690	878
2526	879
30833	880
56953	881
4000	882
4001	883
839	884
2517	885
2519	886
2992	887
8908	888
652968	889
729438	890
56938	891
5049	892
5050	893
476	894
6854	895
8224	896
1143	897
699	898
701	899
51809	900
8693	901
549	902
2146	903
8726	904
126328	905
10488	906
84699	907
27304	908
9054	909
3155	910
54511	911
7306	912
3910	913
5594	914
673	915
942	916
292	917
293	918
100271849	919
4775	920
90423	921
4881	922
4882	923
7171	924
56994	925
2899	926
3109	927
3119	928
33	929
2920	930
2921	931
57600	932
96459	933
10476	934
3458	935
3459	936
1558	937
1870	938
202559	939
4939	940
4940	941
169355	942
3620	943
3364	944
5883	945
10841	946
4938	947
81605	948
90353	949
10558	950
55304	951
6646	952
8435	953
103910	954
10627	955
5222	956
643834	957
355	958
356	959
23324	960
7003	961
245972	962
9114	963
2919	964
4717	965
6647	966
9973	967
10003	968
2346	969
29920	970
5831	971
10454	972
4040	973
4041	974
7472	975
7482	976
7480	977
80326	978
2152	979
3303	980
3304	981
10746	982
4215	983
94005	984
10673	985
8741	986
1933	987
1936	988
2782	989
2792	990
539	991
55120	992
3135	993
122970	994
1977	995
1978	996
513	997
514	998
56000	999
3611	1000
3987	1001
55916	1002
1636	1003
59272	1004
9200	1005
401494	1006
26154	1007
2158	1008
5154	1009
5155	1010
5163	1011
5164	1012
643847	1013
5829	1014
4723	1015
23512	1016
1668	1017
1669	1018
10347	1019
23461	1020
1352	1021
1355	1022
51495	1023
34	1024
282616	1025
282618	1026
4709	1027
5243	1028
5244	1029
79087	1030
27040	1031
2356	1032
9801	1033
127124	1034
64579	1035
9348	1036
1982	1037
8672	1038
5053	1039
5092	1040
4493	1041
4499	1042
4803	1043
4804	1044
3113	1045
837	1046
838	1047
6775	1048
81	1049
87	1050
221	1051
222	1052
5429	1053
2902	1054
64087	1055
64422	1056
83734	1057
79695	1058
9517	1059
4715	1060
84823	1061
5469	1062
55090	1063
3346	1064
3347	1065
5587	1066
4501	1067
4502	1068
2882	1069
493869	1070
4171	1071
4175	1072
128869	1073
8534	1074
9435	1075
6606	1076
6607	1077
2525	1078
2528	1079
51179	1080
54363	1081
29935	1082
6118	1083
250	1084
23171	1085
2819	1086
50616	1087
58985	1088
220	1089
29089	1090
8517	1091
196	1092
405	1093
9049	1094
5599	1095
5601	1096
3133	1097
3134	1098
54468	1099
84219	1100
51569	1101
79876	1102
266722	1103
9394	1104
64768	1105
522	1106
4166	1107
3780	1108
3782	1109
154796	1110
154810	1111
5606	1112
5608	1113
3115	1114
1983	1115
8894	1116
79586	1117
20	1118
7170	1119
10873	1120
4200	1121
3340	1122
10056	1123
2193	1124
1019	1125
595	1126
23127	1127
79709	1128
2878	1129
10599	1130
28234	1131
55757	1132
56886	1133
1244	1134
8714	1135
5166	1136
60	1137
71	1138
114805	1139
2589	1140
241	1141
4056	1142
10768	1143
23382	1144
3587	1145
3588	1146
2353	1147
3725	1148
10368	1149
10369	1150
64983	1151
657	1152
658	1153
1644	1154
7054	1155
6505	1156
6507	1157
55790	1158
1022	1159
902	1160
8509	1161
221955	1162
747	1163
4363	1164
7371	1165
83549	1166
2880	1167
4967	1168
55753	1169
4714	1170
11227	1171
3763	1172
3765	1173
3614	1174
3615	1175
10367	1176
221154	1177
51606	1178
1667	1179
728358	1180
57697	1181
91442	1182
6319	1183
79966	1184
51094	1185
79602	1186
3047	1187
3048	1188
3561	1189
3718	1190
3992	1191
9415	1192
6391	1193
10564	1194
10565	1195
60673	1196
9776	1197
239	1198
240	1199
5499	1200
5500	1201
8717	1202
8772	1203
29943	1204
51702	1205
6176	1206
6181	1207
29110	1208
9641	1209
5534	1210
55718	1211
661	1212
7035	1213
23474	1214
58472	1215
51447	1216
659	1217
6184	1218
6185	1219
27165	1220
2744	1221
7471	1222
8321	1223
509	1224
10621	1225
51227	1226
5277	1227
2566	1228
218	1229
1399	1230
387787	1231
6015	1232
648	1233
5635	1234
27345	1235
3779	1236
8600	1237
8792	1238
126792	1239
26229	1240
53354	1241
5928	1242
5931	1243
55613	1244
80201	1245
224	1246
128	1247
131	1248
7040	1249
7042	1250
3306	1251
3312	1252
732	1253
8312	1254
8313	1255
10021	1256
8564	1257
8942	1258
1543	1259
1544	1260
3242	1261
6898	1262
2811	1263
2815	1264
2597	1265
26330	1266
5165	1267
59283	1268
408	1269
409	1270
5742	1271
6916	1272
23291	1273
8945	1274
10587	1275
7296	1276
51067	1277
57038	1278
2812	1279
56848	1280
8877	1281
5198	1282
242	1283
1504	1284
440387	1285
7516	1286
22917	1287
57829	1288
22934	1289
10632	1290
521	1291
27094	1292
262	1293
6723	1294
369	1295
5566	1296
5567	1297
27092	1298
9296	1299
3305	1300
7005	1301
1633	1302
1716	1303
5682	1304
6794	1305
92335	1306
3240	1307
3250	1308
1029	1309
1553	1310
8833	1311
3783	1312
29071	1313
56913	1314
3781	1315
25870	1316
285362	1317
124975	1318
56922	1319
1432	1320
5600	1321
348180	1322
60490	1323
79717	1324
7484	1325
10552	1326
27121	1327
6198	1328
6199	1329
10242	1330
22948	1331
6950	1332
7881	1333
8514	1334
8310	1335
8394	1336
8395	1337
4337	1338
4338	1339
200959	1340
55879	1341
11128	1342
55703	1343
8408	1344
9706	1345
1584	1346
1585	1347
480	1348
6392	1349
291	1350
55278	1351
6597	1352
6598	1353
2567	1354
114609	1355
7099	1356
5576	1357
5577	1358
2635	1359
1398	1360
2569	1361
2570	1362
51719	1363
81617	1364
1717	1365
1718	1366
223	1367
80222	1368
9409	1369
6583	1370
6584	1371
10606	1372
5471	1373
7326	1374
7327	1375
80835	1376
83756	1377
2066	1378
5351	1379
8985	1380
100289462	1381
1673	1382
5395	1383
4712	1384
23383	1385
25836	1386
3112	1387
9454	1388
9456	1389
720	1390
721	1391
4141	1392
92935	1393
3630	1394
3643	1395
22906	1396
66008	1397
377841	1398
956	1399
80724	1400
84129	1401
22921	1402
253827	1403
7134	1404
7137	1405
26515	1406
8450	1407
8451	1408
2643	1409
5805	1410
5058	1411
5062	1412
3117	1413
10892	1414
8915	1415
51085	1416
6945	1417
25874	1418
51660	1419
11331	1420
5245	1421
55711	1422
84188	1423
8499	1424
8500	1425
5279	1426
3417	1427
3418	1428
9328	1429
9329	1430
580	1431
672	1432
23308	1433
29851	1434
1442	1435
11285	1436
10535	1437
84153	1438
137362	1439
8277	1440
55157	1441
6006	1442
6007	1443
26524	1444
60485	1445
21	1446
25885	1447
84172	1448
3912	1449
5886	1450
5887	1451
5520	1452
55844	1453
346606	1454
80168	1455
166785	1456
81490	1457
9791	1458
2067	1459
2072	1460
26164	1461
85865	1462
8702	1463
3084	1464
9542	1465
3627	1466
4283	1467
4173	1468
4176	1469
1537	1470
29796	1471
5602	1472
55197	1473
58490	1474
27128	1475
8289	1476
3560	1477
10243	1478
80834	1479
3081	1480
51234	1481
56851	1482
6373	1483
7278	1484
7846	1485
2555	1486
2559	1487
2557	1488
6605	1489
6599	1490
1373	1491
22829	1492
57502	1493
5009	1494
2993	1495
2994	1496
151531	1497
7378	1498
29108	1499
834	1500
10730	1501
6279	1502
6280	1503
10381	1504
10383	1505
3626	1506
83729	1507
55178	1508
79922	1509
5957	1510
6011	1511
1277	1512
1278	1513
79412	1514
377677	1515
763	1516
4102	1517
4105	1518
4495	1519
4496	1520
5568	1521
4174	1522
4878	1523
54148	1524
4221	1525
4297	1526
51699	1527
55737	1528
414062	1529
6348	1530
6512	1531
10425	1532
8065	1533
191	1534
5352	1535
28957	1536
51421	1537
6372	1538
51520	1539
5917	1540
84649	1541
9091	1542
10622	1543
84265	1544
1072	1545
1073	1546
6521	1547
760	1548
133686	1549
65220	1550
53615	1551
8932	1552
11282	1553
25834	1554
26986	1555
5042	1556
114548	1557
134526	1558
26027	1559
88	1560
89	1561
253782	1562
79603	1563
5288	1564
5297	1565
7531	1566
7532	1567
6511	1568
1733	1569
1735	1570
761	1571
765	1572
766	1573
771	1574
11238	1575
24145	1576
56666	1577
387712	1578
144455	1579
79733	1580
5190	1581
55670	1582
1647	1583
4616	1584
2889	1585
55740	1586
7408	1587
2339	1588
2342	1589
84076	1590
10014	1591
9734	1592
23765	1593
55540	1594
53832	1595
53833	1596
5810	1597
5981	1598
501	1599
7386	1600
10413	1601
4683	1602
84105	1603
2058	1604
3376	1605
9821	1606
4199	1607
116150	1608
79947	1609
7088	1610
7089	1611
349565	1612
64802	1613
5063	1614
54625	1615
83666	1616
5298	1617
1058	1618
55355	1619
3078	1620
3080	1621
253314	1622
1431	1623
4191	1624
2219	1625
2220	1626
730	1627
254394	1628
84515	1629
3373	1630
8692	1631
27306	1632
4599	1633
4600	1634
84938	1635
84971	1636
2028	1637
290	1638
9759	1639
7277	1640
10776	1641
2029	1642
4092	1643
6923	1644
7428	1645
5695	1646
1734	1647
167227	1648
23644	1649
7136	1650
7140	1651
59344	1652
55215	1653
1848	1654
1852	1655
1984	1656
56648	1657
5833	1658
25937	1659
23314	1660
6304	1661
1603	1662
113878	1663
132014	1664
84818	1665
578	1666
581	1667
10623	1668
119548	1669
158584	1670
2166	1671
84441	1672
9794	1673
114771	1674
57115	1675
6482	1676
6489	1677
6483	1678
55312	1679
80308	1680
729	1681
482	1682
483	1683
441531	1684
7135	1685
7139	1686
4093	1687
285973	1688
79065	1689
4800	1690
4801	1691
2877	1692
5901	1693
5902	1694
3146	1695
3148	1696
955	1697
9583	1698
23569	1699
10327	1700
231	1701
6560	1702
9990	1703
10589	1704
1810	1705
11253	1706
9695	1707
22928	1708
22929	1709
22802	1710
9635	1711
8372	1712
3600	1713
3601	1714
9899	1715
9900	1716
5860	1717
100134934	1718
79991	1719
10296	1720
54994	1721
7534	1722
10616	1723
55072	1724
1491	1725
5071	1726
65018	1727
4122	1728
4124	1729
25796	1730
7189	1731
492	1732
5915	1733
6258	1734
7138	1735
3778	1736
653689	1737
5521	1738
5522	1739
196051	1740
84513	1741
517	1742
518	1743
359	1744
361	1745
6809	1746
22987	1747
6317	1748
6318	1749
9153	1750
9154	1751
762	1752
51659	1753
84296	1754
493	1755
4914	1756
2694	1757
6947	1758
4507	1759
84245	1760
10577	1761
4864	1762
11337	1763
23710	1764
11345	1765
89845	1766
94160	1767
18	1768
7915	1769
5501	1770
23438	1771
3035	1772
6574	1773
6575	1774
494143	1775
79094	1776
4999	1777
5000	1778
3433	1779
3437	1780
120071	1781
9215	1782
51384	1783
23293	1784
23381	1785
282617	1786
8992	1787
4624	1788
4625	1789
2187	1790
257202	1791
338339	1792
93978	1793
7867	1794
9261	1795
144195	1796
6515	1797
55526	1798
4891	1799
6556	1800
55326	1801
56895	1802
867	1803
868	1804
9616	1805
55506	1806
9555	1807
6256	1808
207	1809
5170	1810
22901	1811
410	1812
6251	1813
150737	1814
92104	1815
1359	1816
1360	1817
23479	1818
11332	1819
2591	1820
55568	1821
4722	1822
1213	1823
8218	1824
51466	1825
768	1826
2634	1827
60488	1828
10912	1829
1555	1830
4953	1831
114880	1832
114881	1833
11200	1834
472	1835
3310	1836
10694	1837
26275	1838
1579	1839
284541	1840
171568	1841
2876	1842
481	1843
6502	1844
5156	1845
5305	1846
8396	1847
5598	1848
5607	1849
3251	1850
56952	1851
79760	1852
79833	1853
5604	1854
5894	1855
5636	1856
6506	1857
8881	1858
996	1859
7203	1860
5187	1861
8863	1862
953	1863
5684	1864
7097	1865
3913	1866
567	1867
51091	1868
7091	1869
5914	1870
5916	1871
722	1872
725	1873
10576	1874
26031	1875
7184	1876
908	1877
57016	1878
23523	1879
7290	1880
182	1881
80233	1882
1565	1883
25915	1884
29078	1885
2689	1886
1874	1887
5933	1888
51176	1889
142678	1890
57534	1891
9113	1892
5238	1893
64841	1894
23462	1895
23493	1896
4627	1897
4628	1898
246213	1899
57084	1900
10352	1901
6009	1902
80153	1903
255967	1904
9924	1905
54938	1906
7163	1907
7164	1908
10612	1909
23321	1910
8647	1911
55871	1912
644019	1913
23309	1914
25942	1915
3674	1916
3690	1917
6611	1918
2533	1919
3937	1920
1786	1921
1789	1922
1759	1923
26052	1924
2194	1925
23262	1926
9677	1927
3301	1928
55466	1929
2539	1930
9563	1931
150094	1932
23235	1933
113	1934
196883	1935
23498	1936
4287	1937
92552	1938
2184	1939
2954	1940
65003	1941
7533	1942
2527	1943
2529	1944
197322	1945
7157	1946
27349	1947
919	1948
10294	1949
4312	1950
4314	1951
4329	1952
1571	1953
6464	1954
2261	1955
2263	1956
40	1957
9311	1958
80347	1959
2595	1960
93432	1961
57176	1962
7407	1963
4659	1964
4660	1965
1871	1966
203	1967
26289	1968
4313	1969
4318	1970
3624	1971
108	1972
37	1973
112	1974
1605	1975
1756	1976
55578	1977
93624	1978
283209	1979
3118	1980
1457	1981
1460	1982
57599	1983
7398	1984
5970	1985
114	1986
122618	1987
23646	1988
920	1989
117248	1990
63917	1991
374378	1992
64409	1993
79623	1994
11226	1995
57452	1996
26290	1997
442117	1998
8776	1999
8898	2000
6117	2001
6119	2002
2548	2003
1583	2004
1589	2005
608	2006
4688	2007
4689	2008
4607	2009
7273	2010
22937	2011
23019	2012
25904	2013
3398	2014
3400	2015
9134	2016
957	2017
7090	2018
6339	2019
50	2020
7529	2021
64816	2022
55862	2023
50614	2024
4909	2025
4915	2026
6948	2027
10228	2028
8677	2029
16	2030
57505	2031
2036	2032
23136	2033
2103	2034
2104	2035
50814	2036
6307	2037
27189	2038
64806	2039
6715	2040
6716	2041
10637	2042
7044	2043
1783	2044
51143	2045
23396	2046
6374	2047
57154	2048
64750	2049
1950	2050
111	2051
284098	2052
93183	2053
274	2054
51411	2055
4851	2056
3703	2057
203068	2058
6770	2059
54108	2060
1959	2061
1960	2062
695	2063
57030	2064
10380	2065
54928	2066
23443	2067
7355	2068
9953	2069
9955	2070
6534	2071
9152	2072
1021	2073
10574	2074
9470	2075
3654	2076
6530	2077
80235	2078
9488	2079
25	2080
27	2081
2720	2082
4758	2083
138050	2084
4669	2085
5283	2086
3981	2087
79840	2088
3663	2089
1173	2090
1175	2091
2321	2092
5228	2093
4802	2094
158067	2095
205	2096
4792	2097
30817	2098
976	2099
1591	2100
1594	2101
10855	2102
60495	2103
30001	2104
56605	2105
7179	2106
93492	2107
10971	2108
9232	2109
991	2110
1656	2111
23130	2112
55102	2113
3589	2114
3590	2115
51728	2116
50515	2117
55501	2118
166012	2119
6013	2120
6019	2121
5001	2122
7043	2123
79784	2124
137964	2125
84803	2126
2771	2127
2773	2128
1135	2129
64577	2130
4185	2131
8745	2132
1119	2133
6541	2134
6542	2135
5740	2136
23408	2137
51547	2138
23057	2139
650	2140
2648	2141
8850	2142
8864	2143
4015	2144
4017	2145
1027	2146
8459	2147
8460	2148
3280	2149
9455	2150
5896	2151
5897	2152
4597	2153
56894	2154
23495	2155
112399	2156
54583	2157
6720	2158
55013	2159
90550	2160
5361	2161
8829	2162
1915	2163
1917	2164
84552	2165
516	2166
140735	2167
8655	2168
3158	2169
1785	2170
51082	2171
9533	2172
5139	2173
5140	2174
2324	2175
3791	2176
3292	2177
3294	2178
342371	2179
6310	2180
58526	2181
7069	2182
41	2183
2950	2184
10459	2185
5980	2186
3856	2187
3875	2188
2547	2189
7520	2190
29117	2191
55193	2192
5033	2193
8974	2194
627	2195
124404	2196
23157	2197
324	2198
10738	2199
10739	2200
9559	2201
23248	2202
554313	2203
8370	2204
5286	2205
1592	2206
56603	2207
4489	2208
10645	2209
814	2210
727	2211
156	2212
157	2213
5194	2214
7783	2215
7784	2216
55163	2217
8566	2218
219988	2219
5269	2220
5271	2221
56548	2222
9469	2223
10693	2224
79728	2225
7475	2226
7483	2227
3993	2228
3996	2229
1443	2230
1493	2231
84464	2232
9887	2233
1586	2234
7991	2235
9330	2236
6536	2237
683	2238
952	2239
22849	2240
80315	2241
247	2242
1376	2243
3006	2244
3008	2245
23286	2246
114879	2247
114882	2248
286097	2249
1850	2250
117283	2251
6714	2252
55144	2253
56262	2254
54776	2255
114883	2256
114885	2257
1780	2258
1781	2259
55366	2260
84133	2261
6383	2262
6385	2263
1040	2264
8760	2265
107	2266
55741	2267
84889	2268
5193	2269
5830	2270
4664	2271
4665	2272
641	2273
80010	2274
1020	2275
8851	2276
10926	2277
8317	2278
7132	2279
5195	2280
11320	2281
6564	2282
6565	2283
1139	2284
1026	2285
118429	2286
84168	2287
10919	2288
79813	2289
11157	2290
23658	2291
215	2292
225	2293
64786	2294
79735	2295
109	2296
7422	2297
2170	2298
2173	2299
57835	2300
8671	2301
10333	2302
117143	2303
246	2304
10197	2305
10948	2306
83930	2307
5046	2308
5125	2309
4494	2310
1163	2311
55327	2312
64130	2313
23516	2314
64116	2315
2045	2316
2046	2317
10385	2318
11120	2319
54205	2320
10048	2321
782	2322
783	2323
151313	2324
51011	2325
3565	2326
3566	2327
80267	2328
11274	2329
9636	2330
27243	2331
51652	2332
123099	2333
8560	2334
7332	2335
7027	2336
6612	2337
6613	2338
4677	2339
79731	2340
7077	2341
6540	2342
6233	2343
7314	2344
201163	2345
6529	2346
5498	2347
10938	2348
30845	2349
7031	2350
7032	2351
117145	2352
284486	2353
56052	2354
79868	2355
27257	2356
112398	2357
51478	2358
22801	2359
8515	2360
2639	2361
10561	2362
10964	2363
64837	2364
89953	2365
29088	2366
6448	2367
414325	2368
55894	2369
51128	2370
56681	2371
4880	2372
246721	2373
5439	2374
5509	2375
79660	2376
54963	2377
90	2378
1111	2379
545	2380
23643	2381
3706	2382
80271	2383
3707	2384
374986	2385
84895	2386
84759	2387
3952	2388
3953	2389
10575	2390
4116	2391
55110	2392
441282	2393
11025	2394
79168	2395
84230	2396
8761	2397
414	2398
415	2399
6649	2400
1808	2401
56896	2402
3784	2403
56479	2404
27089	2405
255231	2406
55283	2407
3757	2408
90134	2409
23597	2410
64788	2411
91289	2412
1947	2413
1948	2414
2590	2415
3705	2416
338442	2417
8843	2418
7280	2419
5328	2420
5329	2421
9837	2422
3831	2423
129807	2424
10825	2425
4759	2426
284129	2427
65010	2428
132864	2429
5687	2430
6601	2431
10959	2432
10972	2433
199857	2434
6301	2435
432	2436
433	2437
3439	2438
3456	2439
3984	2440
4694	2441
26508	2442
6341	2443
9997	2444
1104	2445
8737	2446
8799	2447
5906	2448
5908	2449
1138	2450
43	2451
590	2452
81858	2453
4919	2454
4920	2455
8547	2456
64398	2457
92359	2458
3157	2459
51023	2460
55168	2461
57192	2462
10379	2463
6773	2464
23405	2465
27161	2466
15	2467
438	2468
116379	2469
10053	2470
8907	2471
23507	2472
5781	2473
5693	2474
4711	2475
135152	2476
27087	2477
3516	2478
6382	2479
340665	2480
11085	2481
8747	2482
10691	2483
26205	2484
7156	2485
253558	2486
10134	2487
55973	2488
5686	2489
57180	2490
9140	2491
6820	2492
3625	2493
11112	2494
10023	2495
23401	2496
55288	2497
89941	2498
8893	2499
5189	2500
9497	2501
9498	2502
51253	2503
7186	2504
27068	2505
5464	2506
29079	2507
9443	2508
7311	2509
1965	2510
9451	2511
6487	2512
64506	2513
22795	2514
4811	2515
79587	2516
833	2517
1678	2518
26517	2519
55676	2520
64924	2521
51005	2522
5690	2523
5518	2524
7479	2525
55054	2526
9474	2527
5507	2528
994	2529
995	2530
58528	2531
64121	2532
4319	2533
347527	2534
7478	2535
2475	2536
2814	2537
79837	2538
4654	2539
4656	2540
3159	2541
8091	2542
5727	2543
