fpr,tpr,threshold
1.918008784773060083e-01,7.449438202247190555e-01,9.359690546989440918e-01
1.947291361639824359e-01,7.449438202247190555e-01,9.356893897056579590e-01
1.947291361639824359e-01,7.460674157303370801e-01,9.356331825256347656e-01
1.961932650073206497e-01,7.460674157303370801e-01,9.351713657379150391e-01
1.961932650073206497e-01,7.494382022471910432e-01,9.345643520355224609e-01
1.976573938506588635e-01,7.494382022471910432e-01,9.342563152313232422e-01
1.976573938506588635e-01,7.528089887640448952e-01,9.341022372245788574e-01
1.991215226939970773e-01,7.528089887640448952e-01,9.338958859443664551e-01
1.991215226939970773e-01,7.539325842696629199e-01,9.338476657867431641e-01
2.005856515373352911e-01,7.539325842696629199e-01,9.338176250457763672e-01
2.005856515373352911e-01,7.550561797752809445e-01,9.336732625961303711e-01
2.020497803806735049e-01,7.550561797752809445e-01,9.336587190628051758e-01
2.020497803806735049e-01,7.573033707865168829e-01,9.334464669227600098e-01
2.049780380673499325e-01,7.573033707865168829e-01,9.333895444869995117e-01
2.049780380673499325e-01,7.584269662921347965e-01,9.329548478126525879e-01
2.152269399707174291e-01,7.584269662921347965e-01,9.320570230484008789e-01
2.152269399707174291e-01,7.595505617977528212e-01,9.320424795150756836e-01
2.196193265007320705e-01,7.595505617977528212e-01,9.317880868911743164e-01
2.196193265007320705e-01,7.606741573033707349e-01,9.316758513450622559e-01
2.225475841874084981e-01,7.606741573033707349e-01,9.314469099044799805e-01
2.225475841874084981e-01,7.629213483146067842e-01,9.312828183174133301e-01
2.240117130307467119e-01,7.629213483146067842e-01,9.311149120330810547e-01
2.240117130307467119e-01,7.696629213483145993e-01,9.304190874099731445e-01
2.254758418740849257e-01,7.696629213483145993e-01,9.304109215736389160e-01
2.254758418740849257e-01,7.730337078651685623e-01,9.300910234451293945e-01
2.269399707174231395e-01,7.730337078651685623e-01,9.299981594085693359e-01
2.269399707174231395e-01,7.775280898876404390e-01,9.298040270805358887e-01
2.284040995607613533e-01,7.775280898876404390e-01,9.297656416893005371e-01
2.284040995607613533e-01,7.786516853932584636e-01,9.297648668289184570e-01
2.327964860907759947e-01,7.786516853932584636e-01,9.295834898948669434e-01
2.327964860907759947e-01,7.797752808988763773e-01,9.295440912246704102e-01
2.342606149341142086e-01,7.797752808988763773e-01,9.294006824493408203e-01
2.342606149341142086e-01,7.808988764044944020e-01,9.292337894439697266e-01
2.386530014641288500e-01,7.808988764044944020e-01,9.288378953933715820e-01
2.386530014641288500e-01,7.932584269662921184e-01,9.269221425056457520e-01
2.401171303074670638e-01,7.932584269662921184e-01,9.268307685852050781e-01
2.401171303074670638e-01,7.943820224719101430e-01,9.266169071197509766e-01
2.445095168374817052e-01,7.943820224719101430e-01,9.260861873626708984e-01
2.445095168374817052e-01,7.966292134831460814e-01,9.257841110229492188e-01
2.474377745241581328e-01,7.966292134831460814e-01,9.250762462615966797e-01
2.474377745241581328e-01,7.977528089887639950e-01,9.247740507125854492e-01
2.503660322108345326e-01,7.977528089887639950e-01,9.247632026672363281e-01
2.503660322108345326e-01,8.000000000000000444e-01,9.242317676544189453e-01
2.518301610541727742e-01,8.000000000000000444e-01,9.242298603057861328e-01
2.518301610541727742e-01,8.033707865168538964e-01,9.240566492080688477e-01
2.576866764275256294e-01,8.033707865168538964e-01,9.237711429595947266e-01
2.576866764275256294e-01,8.044943820224719211e-01,9.237328767776489258e-01
2.606149341142020570e-01,8.044943820224719211e-01,9.236397743225097656e-01
2.606149341142020570e-01,8.056179775280898347e-01,9.235550165176391602e-01
2.635431918008784846e-01,8.056179775280898347e-01,9.228079915046691895e-01
2.635431918008784846e-01,8.089887640449437978e-01,9.221003651618957520e-01
2.650073206442166707e-01,8.089887640449437978e-01,9.220888018608093262e-01
2.650073206442166707e-01,8.101123595505618225e-01,9.218342304229736328e-01
2.679355783308930983e-01,8.101123595505618225e-01,9.217009544372558594e-01
2.679355783308930983e-01,8.123595505617977608e-01,9.212311506271362305e-01
2.693997071742313398e-01,8.123595505617977608e-01,9.209059476852416992e-01
2.693997071742313398e-01,8.168539325842696375e-01,9.205672740936279297e-01
2.708638360175695259e-01,8.168539325842696375e-01,9.202178716659545898e-01
2.708638360175695259e-01,8.179775280898876622e-01,9.201799631118774414e-01
2.723279648609077674e-01,8.179775280898876622e-01,9.199655055999755859e-01
