fpr,tpr,threshold
6.881405563689604876e-02,5.955056179775281011e-01,9.837671518325805664e-01
7.027818448023426257e-02,5.955056179775281011e-01,9.837621450424194336e-01
7.027818448023426257e-02,6.056179775280898792e-01,9.832975864410400391e-01
7.174231332357247637e-02,6.056179775280898792e-01,9.831706285476684570e-01
7.174231332357247637e-02,6.067415730337079038e-01,9.831120967864990234e-01
7.320644216691069017e-02,6.067415730337079038e-01,9.830574393272399902e-01
7.320644216691069017e-02,6.101123595505617558e-01,9.828736782073974609e-01
7.467057101024890398e-02,6.101123595505617558e-01,9.827653169631958008e-01
7.467057101024890398e-02,6.123595505617978052e-01,9.827178120613098145e-01
7.613469985358711778e-02,6.123595505617978052e-01,9.827022552490234375e-01
7.613469985358711778e-02,6.146067415730337435e-01,9.826836585998535156e-01
7.759882869692533158e-02,6.146067415730337435e-01,9.826718568801879883e-01
7.759882869692533158e-02,6.213483146067415586e-01,9.822665452957153320e-01
7.906295754026354539e-02,6.213483146067415586e-01,9.822294712066650391e-01
7.906295754026354539e-02,6.280898876404494846e-01,9.817799329757690430e-01
8.199121522693997299e-02,6.280898876404494846e-01,9.817202091217041016e-01
8.199121522693997299e-02,6.292134831460673983e-01,9.816805720329284668e-01
8.345534407027818680e-02,6.292134831460673983e-01,9.816789031028747559e-01
8.345534407027818680e-02,6.303370786516854229e-01,9.816617369651794434e-01
8.491947291361640060e-02,6.303370786516854229e-01,9.816450476646423340e-01
8.491947291361640060e-02,6.393258426966291763e-01,9.814376235008239746e-01
8.784773060029282821e-02,6.393258426966291763e-01,9.812929034233093262e-01
8.784773060029282821e-02,6.415730337078651146e-01,9.812456369400024414e-01
9.077598828696925581e-02,6.415730337078651146e-01,9.812020659446716309e-01
9.077598828696925581e-02,6.438202247191011640e-01,9.809246659278869629e-01
9.224011713030746962e-02,6.438202247191011640e-01,9.808999896049499512e-01
9.224011713030746962e-02,6.471910112359550160e-01,9.808040857315063477e-01
9.516837481698389722e-02,6.471910112359550160e-01,9.806472063064575195e-01
9.516837481698389722e-02,6.483146067415730407e-01,9.806007146835327148e-01
