fpr,tpr,threshold
1.010248901903367524e-01,2.853932584269662787e-01,9.674319028854370117e-01
1.010248901903367524e-01,2.977528089887640506e-01,9.664610028266906738e-01
1.024890190336749662e-01,2.977528089887640506e-01,9.664541482925415039e-01
1.024890190336749662e-01,2.988764044943820197e-01,9.663857221603393555e-01
1.039531478770131800e-01,2.988764044943820197e-01,9.662862420082092285e-01
1.039531478770131800e-01,2.999999999999999889e-01,9.662703871726989746e-01
1.054172767203513938e-01,2.999999999999999889e-01,9.662270545959472656e-01
1.054172767203513938e-01,3.011235955056179581e-01,9.654061198234558105e-01
1.068814055636896077e-01,3.011235955056179581e-01,9.653322696685791016e-01
1.068814055636896077e-01,3.022471910112359827e-01,9.649998545646667480e-01
1.098096632503660353e-01,3.022471910112359827e-01,9.648593664169311523e-01
1.098096632503660353e-01,3.056179775280898903e-01,9.645079970359802246e-01
1.112737920937042491e-01,3.056179775280898903e-01,9.641710519790649414e-01
1.112737920937042491e-01,3.078651685393258286e-01,9.640805125236511230e-01
1.127379209370424629e-01,3.078651685393258286e-01,9.640133380889892578e-01
1.127379209370424629e-01,3.134831460674157300e-01,9.636337757110595703e-01
1.142020497803806767e-01,3.134831460674157300e-01,9.634400606155395508e-01
1.142020497803806767e-01,3.191011235955056313e-01,9.627624154090881348e-01
1.185944363103953181e-01,3.191011235955056313e-01,9.623884558677673340e-01
1.185944363103953181e-01,3.348314606741573107e-01,9.609762430191040039e-01
1.229868228404099595e-01,3.348314606741573107e-01,9.609266519546508789e-01
1.229868228404099595e-01,3.404494382022472121e-01,9.599908590316772461e-01
1.244509516837481733e-01,3.404494382022472121e-01,9.599025249481201172e-01
1.244509516837481733e-01,3.494382022471910210e-01,9.590610861778259277e-01
1.259150805270863871e-01,3.494382022471910210e-01,9.588910341262817383e-01
1.259150805270863871e-01,3.595505617977527990e-01,9.582036137580871582e-01
1.259150805270863871e-01,3.617977528089887373e-01,9.581084847450256348e-01
1.273792093704246009e-01,3.617977528089887373e-01,9.580980539321899414e-01
1.273792093704246009e-01,3.662921348314606695e-01,9.574705958366394043e-01
1.303074670571010285e-01,3.662921348314606695e-01,9.573050737380981445e-01
1.303074670571010285e-01,3.685393258426966079e-01,9.572631716728210449e-01
1.303074670571010285e-01,3.696629213483146326e-01,9.571055769920349121e-01
1.332357247437774561e-01,3.696629213483146326e-01,9.570142626762390137e-01
1.332357247437774561e-01,3.707865168539326017e-01,9.569496512413024902e-01
1.346998535871156699e-01,3.707865168539326017e-01,9.569292068481445312e-01
1.346998535871156699e-01,3.719101123595505709e-01,9.569129347801208496e-01
1.390922401171303113e-01,3.719101123595505709e-01,9.562799334526062012e-01
1.390922401171303113e-01,3.786516853932584414e-01,9.557020664215087891e-01
1.390922401171303113e-01,3.808988764044943798e-01,9.555596709251403809e-01
1.390922401171303113e-01,3.831460674157303181e-01,9.555189609527587891e-01
1.405563689604685251e-01,3.831460674157303181e-01,9.553024172782897949e-01
1.405563689604685251e-01,3.865168539325842811e-01,9.551120996475219727e-01
1.449487554904831665e-01,3.865168539325842811e-01,9.545088410377502441e-01
1.449487554904831665e-01,3.887640449438202195e-01,9.544656872749328613e-01
1.464128843338213803e-01,3.887640449438202195e-01,9.542310833930969238e-01
