recall,precision
9.370786516853932824e-01,6.892561983471073850e-01
9.370786516853932824e-01,6.898263027295284955e-01
9.370786516853932824e-01,6.903973509933775121e-01
9.370786516853932824e-01,6.909693454846727034e-01
9.370786516853932824e-01,6.915422885572138911e-01
9.370786516853932824e-01,6.921161825726140915e-01
9.370786516853932824e-01,6.926910299003322669e-01
9.370786516853932824e-01,6.932668329177057442e-01
9.370786516853932824e-01,6.938435940099834109e-01
9.370786516853932824e-01,6.944213155703580220e-01
9.370786516853932824e-01,6.949999999999999512e-01
9.359550561797752577e-01,6.947456213511259415e-01
9.359550561797752577e-01,6.953255425709515825e-01
9.348314606741573440e-01,6.950710108604845061e-01
9.337078651685393194e-01,6.948160535117057224e-01
9.337078651685393194e-01,6.953974895397490030e-01
9.337078651685393194e-01,6.959798994974873976e-01
9.325842696629212947e-01,6.957250628667225323e-01
9.325842696629212947e-01,6.963087248322147316e-01
9.325842696629212947e-01,6.968933669185558566e-01
9.325842696629212947e-01,6.974789915966386200e-01
9.325842696629212947e-01,6.980656013456686404e-01
9.314606741573033810e-01,6.978114478114477714e-01
9.303370786516853563e-01,6.975568660488626893e-01
9.303370786516853563e-01,6.981450252951095781e-01
9.292134831460674427e-01,6.978902953586497704e-01
9.292134831460674427e-01,6.984797297297297147e-01
9.292134831460674427e-01,6.990701606086221487e-01
9.292134831460674427e-01,6.996615905245346934e-01
9.280898876404494180e-01,6.994072819644369110e-01
9.280898876404494180e-01,6.999999999999999556e-01
9.280898876404494180e-01,7.005937234944868974e-01
9.269662921348315043e-01,7.003395585738539930e-01
9.269662921348315043e-01,7.009345794392523032e-01
9.258426966292134797e-01,7.006802721088435382e-01
9.258426966292134797e-01,7.012765957446808196e-01
9.247191011235954550e-01,7.010221465076661440e-01
9.247191011235954550e-01,7.016197783461211035e-01
9.247191011235954550e-01,7.022184300341296481e-01
9.247191011235954550e-01,7.028181041844577814e-01
9.247191011235954550e-01,7.034188034188034733e-01
9.247191011235954550e-01,7.040205303678357396e-01
9.247191011235954550e-01,7.046232876712328341e-01
9.247191011235954550e-01,7.052270779777206622e-01
9.247191011235954550e-01,7.058319039451115273e-01
9.247191011235954550e-01,7.064377682403433223e-01
9.235955056179775413e-01,7.061855670103093230e-01
9.235955056179775413e-01,7.067927773000859393e-01
9.235955056179775413e-01,7.074010327022375311e-01
9.224719101123595166e-01,7.071490094745909172e-01
9.213483146067416030e-01,7.068965517241379004e-01
9.213483146067416030e-01,7.075064710957722491e-01
9.213483146067416030e-01,7.081174438687392048e-01
9.213483146067416030e-01,7.087294727744165579e-01
9.213483146067416030e-01,7.093425605536332057e-01
9.213483146067416030e-01,7.099567099567100081e-01
9.213483146067416030e-01,7.105719237435008662e-01
9.213483146067416030e-01,7.111882046834344662e-01
9.202247191011235783e-01,7.109375000000000000e-01
9.191011235955056646e-01,7.106863596872284861e-01
9.191011235955056646e-01,7.113043478260869801e-01
9.191011235955056646e-01,7.119234116623150976e-01
9.191011235955056646e-01,7.125435540069686713e-01
9.191011235955056646e-01,7.131647776809066919e-01
9.191011235955056646e-01,7.137870855148341631e-01
9.179775280898876400e-01,7.135371179039301515e-01
9.168539325842696153e-01,7.132867132867133364e-01
9.168539325842696153e-01,7.139107611548556331e-01
9.168539325842696153e-01,7.145359019264447831e-01
9.157303370786517016e-01,7.142857142857143016e-01
9.157303370786517016e-01,7.149122807017543879e-01
9.146067415730336769e-01,7.146619841966637132e-01
9.146067415730336769e-01,7.152899824253075023e-01
9.146067415730336769e-01,7.159190853122251452e-01
9.146067415730336769e-01,7.165492957746478764e-01
9.146067415730336769e-01,7.171806167400881504e-01
9.146067415730336769e-01,7.178130511463844954e-01
9.146067415730336769e-01,7.184466019417475868e-01
9.134831460674157633e-01,7.181978798586572399e-01
9.134831460674157633e-01,7.188328912466843690e-01
9.134831460674157633e-01,7.194690265486726188e-01
9.134831460674157633e-01,7.201062887511071597e-01
9.123595505617977386e-01,7.198581560283687786e-01
9.123595505617977386e-01,7.204968944099379158e-01
9.112359550561798249e-01,7.202486678507993290e-01
9.112359550561798249e-01,7.208888888888889124e-01
9.101123595505618002e-01,7.206405693950177493e-01
9.101123595505618002e-01,7.212822796081923560e-01
9.101123595505618002e-01,7.219251336898395710e-01
9.089887640449437756e-01,7.216770740410347607e-01
9.089887640449437756e-01,7.223214285714285587e-01
9.089887640449437756e-01,7.229669347631814125e-01
9.089887640449437756e-01,7.242614145031334161e-01
9.089887640449437756e-01,7.249103942652329602e-01
9.089887640449437756e-01,7.255605381165919354e-01
9.089887640449437756e-01,7.262118491921005781e-01
9.089887640449437756e-01,7.268643306379155566e-01
9.089887640449437756e-01,7.275179856115108201e-01
9.078651685393258619e-01,7.272727272727272929e-01
9.078651685393258619e-01,7.279279279279279313e-01
9.078651685393258619e-01,7.285843101893597629e-01
9.078651685393258619e-01,7.292418772563177276e-01
9.078651685393258619e-01,7.299006323396567408e-01
9.067415730337078372e-01,7.296564195298372857e-01
9.067415730337078372e-01,7.303167420814479227e-01
9.067415730337078372e-01,7.309782608695651884e-01
9.067415730337078372e-01,7.316409791477788138e-01
9.067415730337078372e-01,7.323049001814881942e-01
9.067415730337078372e-01,7.329700272479564571e-01
9.067415730337078372e-01,7.336363636363636420e-01
9.056179775280899236e-01,7.333939945404913674e-01
9.044943820224718989e-01,7.331511839708561018e-01
9.044943820224718989e-01,7.338195077484047646e-01
9.044943820224718989e-01,7.344890510948904883e-01
9.033707865168539852e-01,7.342465753424657349e-01
9.033707865168539852e-01,7.349177330895795279e-01
9.033707865168539852e-01,7.355901189387008543e-01
9.033707865168539852e-01,7.362637362637363125e-01
9.033707865168539852e-01,7.369385884509623841e-01
9.033707865168539852e-01,7.376146788990826098e-01
9.022471910112359605e-01,7.373737373737373479e-01
9.022471910112359605e-01,7.380514705882352811e-01
9.011235955056179359e-01,7.378104875804968321e-01
9.011235955056179359e-01,7.384898710865561711e-01
9.000000000000000222e-01,7.382488479262673264e-01
8.988764044943819975e-01,7.380073800738007339e-01
8.988764044943819975e-01,7.386888273314866638e-01
8.977528089887640839e-01,7.384473197781885601e-01
8.966292134831460592e-01,7.382053654024052225e-01
8.955056179775280345e-01,7.379629629629629317e-01
8.955056179775280345e-01,7.386468952734013271e-01
8.955056179775280345e-01,7.393320964749535706e-01
8.955056179775280345e-01,7.400185701021355644e-01
8.955056179775280345e-01,7.407063197026022561e-01
8.955056179775280345e-01,7.413953488372092560e-01
8.955056179775280345e-01,7.420856610800744546e-01
8.943820224719101208e-01,7.418452935694315187e-01
8.932584269662920962e-01,7.416044776119402604e-01
8.921348314606741825e-01,7.413632119514472762e-01
8.910112359550561578e-01,7.411214953271028083e-01
8.898876404494382442e-01,7.408793264733395389e-01
8.898876404494382442e-01,7.415730337078652035e-01
8.887640449438202195e-01,7.413308341143393099e-01
8.887640449438202195e-01,7.420262664165103716e-01
8.876404494382021948e-01,7.417840375586854940e-01
8.865168539325842811e-01,7.415413533834586124e-01
8.865168539325842811e-01,7.422389463781750019e-01
8.865168539325842811e-01,7.429378531073446146e-01
8.865168539325842811e-01,7.436380772855796240e-01
8.865168539325842811e-01,7.443396226415094352e-01
8.853932584269662565e-01,7.440982058545797528e-01
8.842696629213483428e-01,7.438563327032136074e-01
8.831460674157303181e-01,7.436140018921475470e-01
8.820224719101124045e-01,7.433712121212121549e-01
8.820224719101124045e-01,7.440758293838862780e-01
8.820224719101124045e-01,7.447817836812143932e-01
8.820224719101124045e-01,7.454890788224121101e-01
8.820224719101124045e-01,7.461977186311786747e-01
8.820224719101124045e-01,7.469077069457659146e-01
8.820224719101124045e-01,7.476190476190476275e-01
8.820224719101124045e-01,7.483317445185890815e-01
8.820224719101124045e-01,7.490458015267175140e-01
8.808988764044943798e-01,7.488061127029608244e-01
8.808988764044943798e-01,7.495219885277246696e-01
8.808988764044943798e-01,7.502392344497608168e-01
8.797752808988763551e-01,7.500000000000000000e-01
8.797752808988763551e-01,7.507190795781399917e-01
8.786516853932584414e-01,7.504798464491362342e-01
8.786516853932584414e-01,7.512007684918348138e-01
8.775280898876404168e-01,7.509615384615384581e-01
8.775280898876404168e-01,7.516843118383060851e-01
8.775280898876404168e-01,7.524084778420038200e-01
8.775280898876404168e-01,7.531340405014465000e-01
8.775280898876404168e-01,7.538610038610038533e-01
8.764044943820225031e-01,7.536231884057971175e-01
8.764044943820225031e-01,7.543520309477755870e-01
8.764044943820225031e-01,7.550822846079380257e-01
8.764044943820225031e-01,7.558139534883721034e-01
8.764044943820225031e-01,7.565470417070805365e-01
8.764044943820225031e-01,7.572815533980582492e-01
8.752808988764044784e-01,7.570456754130223676e-01
8.752808988764044784e-01,7.577821011673151474e-01
8.741573033707865648e-01,7.575462512171372564e-01
8.741573033707865648e-01,7.582846003898635612e-01
8.730337078651685401e-01,7.580487804878048852e-01
8.730337078651685401e-01,7.587890625000000000e-01
8.719101123595505154e-01,7.585532746823069328e-01
8.719101123595505154e-01,7.592954990215263766e-01
8.707865168539326017e-01,7.590597453476983780e-01
8.707865168539326017e-01,7.598039215686274161e-01
8.696629213483145771e-01,7.595682041216879066e-01
8.696629213483145771e-01,7.603143418467583903e-01
8.696629213483145771e-01,7.610619469026548289e-01
8.685393258426966634e-01,7.608267716535432879e-01
8.674157303370786387e-01,7.605911330049260899e-01
8.662921348314607251e-01,7.603550295857988139e-01
8.662921348314607251e-01,7.611056268509378553e-01
8.662921348314607251e-01,7.618577075098814655e-01
8.662921348314607251e-01,7.626112759643917105e-01
8.651685393258427004e-01,7.623762376237623872e-01
8.640449438202246757e-01,7.621407333994053568e-01
8.640449438202246757e-01,7.628968253968253510e-01
8.629213483146067620e-01,7.626613704071499855e-01
8.629213483146067620e-01,7.634194831013916271e-01
8.629213483146067620e-01,7.641791044776119479e-01
8.617977528089887373e-01,7.639442231075697087e-01
8.617977528089887373e-01,7.647058823529411242e-01
8.617977528089887373e-01,7.654690618762475252e-01
8.606741573033708237e-01,7.652347652347651907e-01
8.595505617977527990e-01,7.650000000000000133e-01
8.584269662921348854e-01,7.647647647647647373e-01
8.584269662921348854e-01,7.655310621242484848e-01
8.584269662921348854e-01,7.662988966900702303e-01
8.573033707865168607e-01,7.660642570281124275e-01
8.561797752808988360e-01,7.658291457286432458e-01
8.550561797752809223e-01,7.655935613682092189e-01
8.550561797752809223e-01,7.663645518630413100e-01
8.539325842696628976e-01,7.661290322580645018e-01
8.539325842696628976e-01,7.669021190716448499e-01
