recall,precision
9.573033707865168385e-01,6.401202103681442601e-01
9.573033707865168385e-01,6.406015037593985051e-01
9.573033707865168385e-01,6.410835214446952701e-01
9.573033707865168385e-01,6.415662650602409478e-01
9.573033707865168385e-01,6.420497362471740965e-01
9.573033707865168385e-01,6.425339366515837591e-01
9.561797752808989248e-01,6.422641509433961726e-01
9.561797752808989248e-01,6.427492447129908859e-01
9.550561797752809001e-01,6.424792139077852848e-01
9.539325842696628754e-01,6.422087745839636375e-01
9.539325842696628754e-01,6.426949280847842338e-01
9.539325842696628754e-01,6.431818181818181879e-01
9.539325842696628754e-01,6.436694465504170237e-01
9.539325842696628754e-01,6.441578148710166429e-01
9.539325842696628754e-01,6.446469248291571974e-01
9.539325842696628754e-01,6.451367781155015191e-01
9.539325842696628754e-01,6.456273764258555481e-01
9.539325842696628754e-01,6.461187214611872065e-01
9.528089887640449618e-01,6.458492003046458763e-01
9.516853932584269371e-01,6.455792682926829729e-01
9.505617977528090234e-01,6.453089244851258899e-01
9.505617977528090234e-01,6.458015267175573060e-01
9.505617977528090234e-01,6.462948815889992815e-01
9.505617977528090234e-01,6.467889908256880815e-01
9.494382022471909988e-01,6.465187452180566341e-01
9.483146067415730851e-01,6.462480857580398252e-01
9.471910112359550604e-01,6.459770114942529062e-01
9.471910112359550604e-01,6.464723926380367969e-01
9.460674157303370357e-01,6.462010744435917609e-01
9.460674157303370357e-01,6.466973886328725163e-01
9.449438202247191221e-01,6.464258262874711392e-01
9.438202247191010974e-01,6.461538461538461897e-01
9.438202247191010974e-01,6.466512702078521801e-01
9.438202247191010974e-01,6.471494607087827644e-01
9.438202247191010974e-01,6.476484194294526153e-01
9.438202247191010974e-01,6.481481481481481399e-01
9.438202247191010974e-01,6.486486486486486847e-01
9.438202247191010974e-01,6.491499227202472966e-01
9.426966292134831837e-01,6.488785769528229164e-01
9.415730337078651591e-01,6.486068111455108864e-01
9.415730337078651591e-01,6.491092176607281550e-01
9.415730337078651591e-01,6.496124031007751709e-01
9.415730337078651591e-01,6.501163692785104642e-01
9.415730337078651591e-01,6.506211180124223947e-01
9.404494382022472454e-01,6.503496503496503101e-01
9.404494382022472454e-01,6.508553654743390871e-01
9.404494382022472454e-01,6.513618677042801730e-01
9.393258426966292207e-01,6.510903426791276871e-01
9.393258426966292207e-01,6.515978176149649359e-01
9.382022471910111960e-01,6.513260530421216554e-01
9.382022471910111960e-01,6.518345042935206335e-01
9.382022471910111960e-01,6.523437500000000000e-01
9.382022471910111960e-01,6.528537920250195858e-01
9.370786516853932824e-01,6.525821596244131273e-01
9.370786516853932824e-01,6.530931871574001679e-01
9.370786516853932824e-01,6.536050156739812156e-01
9.370786516853932824e-01,6.541176470588235814e-01
9.370786516853932824e-01,6.546310832025117321e-01
9.370786516853932824e-01,6.551453260015710489e-01
9.370786516853932824e-01,6.556603773584905870e-01
9.370786516853932824e-01,6.561762391817466122e-01
9.370786516853932824e-01,6.566929133858268042e-01
9.370786516853932824e-01,6.572104018912529044e-01
9.370786516853932824e-01,6.577287066246056968e-01
9.370786516853932824e-01,6.582478295185477668e-01
9.370786516853932824e-01,6.587677725118483707e-01
9.359550561797752577e-01,6.584980237154149929e-01
9.359550561797752577e-01,6.590189873417721111e-01
9.348314606741573440e-01,6.587490102929532965e-01
9.337078651685393194e-01,6.584786053882726309e-01
9.337078651685393194e-01,6.590007930214115683e-01
9.325842696629212947e-01,6.587301587301587213e-01
9.325842696629212947e-01,6.592533756949959800e-01
9.325842696629212947e-01,6.597774244833067847e-01
9.325842696629212947e-01,6.603023070803500927e-01
9.325842696629212947e-01,6.608280254777070262e-01
9.325842696629212947e-01,6.613545816733067406e-01
9.325842696629212947e-01,6.618819776714514047e-01
9.325842696629212947e-01,6.624102154828411804e-01
9.314606741573033810e-01,6.621405750798722289e-01
9.314606741573033810e-01,6.626698641087129804e-01
9.303370786516853563e-01,6.623999999999999888e-01
9.303370786516853563e-01,6.629303442754203024e-01
9.303370786516853563e-01,6.634615384615384359e-01
9.303370786516853563e-01,6.639935846030473598e-01
9.303370786516853563e-01,6.645264847512039053e-01
9.303370786516853563e-01,6.650602409638554091e-01
9.292134831460674427e-01,6.647909967845658796e-01
9.292134831460674427e-01,6.653258246178600510e-01
9.280898876404494180e-01,6.650563607085345774e-01
9.280898876404494180e-01,6.655922643029814623e-01
9.269662921348315043e-01,6.653225806451612545e-01
9.269662921348315043e-01,6.658595641646488650e-01
9.269662921348315043e-01,6.663974151857835482e-01
9.269662921348315043e-01,6.669361358124494821e-01
9.269662921348315043e-01,6.674757281553398425e-01
9.269662921348315043e-01,6.680161943319837814e-01
9.258426966292134797e-01,6.677471636952998502e-01
9.258426966292134797e-01,6.682887266828873019e-01
9.258426966292134797e-01,6.688311688311687764e-01
9.247191011235954550e-01,6.685621445978878752e-01
9.247191011235954550e-01,6.691056910569105343e-01
9.235955056179775413e-01,6.688364524003255207e-01
9.224719101123595166e-01,6.685667752442996381e-01
9.224719101123595166e-01,6.691116544417278211e-01
9.224719101123595166e-01,6.696574225122349233e-01
9.224719101123595166e-01,6.702040816326531036e-01
9.224719101123595166e-01,6.707516339869280531e-01
9.224719101123595166e-01,6.713000817661488595e-01
9.213483146067416030e-01,6.710310965630114088e-01
9.213483146067416030e-01,6.715806715806715843e-01
9.213483146067416030e-01,6.721311475409835756e-01
9.202247191011235783e-01,6.718621821164889596e-01
9.202247191011235783e-01,6.724137931034482873e-01
9.179775280898876400e-01,6.718750000000000000e-01
9.168539325842696153e-01,6.716049382716049454e-01
9.168539325842696153e-01,6.721581548599671052e-01
9.168539325842696153e-01,6.727122835943940560e-01
9.157303370786517016e-01,6.724422442244224474e-01
9.157303370786517016e-01,6.729975227085053247e-01
9.146067415730336769e-01,6.727272727272727293e-01
9.146067415730336769e-01,6.732837055417700833e-01
9.134831460674157633e-01,6.730132450331125504e-01
9.123595505617977386e-01,6.727423363711682036e-01
9.123595505617977386e-01,6.733001658374793141e-01
9.112359550561798249e-01,6.730290456431535784e-01
9.112359550561798249e-01,6.735880398671096891e-01
9.101123595505618002e-01,6.733167082294264638e-01
9.101123595505618002e-01,6.738768718801996238e-01
9.101123595505618002e-01,6.744379683597002684e-01
9.101123595505618002e-01,6.750000000000000444e-01
9.101123595505618002e-01,6.755629691409508197e-01
9.089887640449437756e-01,6.752921535893154914e-01
9.078651685393258619e-01,6.750208855472012992e-01
9.078651685393258619e-01,6.755852842809364489e-01
9.078651685393258619e-01,6.761506276150627270e-01
9.078651685393258619e-01,6.767169179229480802e-01
9.078651685393258619e-01,6.772841575859178676e-01
9.078651685393258619e-01,6.778523489932886115e-01
9.067415730337078372e-01,6.775818639798488752e-01
9.067415730337078372e-01,6.781512605042017139e-01
9.056179775280899236e-01,6.778805719091673954e-01
9.044943820224718989e-01,6.776094276094276614e-01
9.044943820224718989e-01,6.781802864363942751e-01
9.044943820224718989e-01,6.787521079258009848e-01
9.044943820224718989e-01,6.793248945147679629e-01
9.044943820224718989e-01,6.798986486486486847e-01
9.033707865168539852e-01,6.796280642434489039e-01
9.022471910112359605e-01,6.793570219966158508e-01
9.011235955056179359e-01,6.790855207451312880e-01
9.000000000000000222e-01,6.788135593220339103e-01
9.000000000000000222e-01,6.793893129770992578e-01
9.000000000000000222e-01,6.799660441426146340e-01
9.000000000000000222e-01,6.805437553101104653e-01
8.988764044943819975e-01,6.802721088435373931e-01
8.988764044943819975e-01,6.808510638297872175e-01
8.977528089887640839e-01,6.805792163543441520e-01
8.977528089887640839e-01,6.811594202898550998e-01
8.966292134831460592e-01,6.808873720136519037e-01
8.966292134831460592e-01,6.814688300597779858e-01
8.966292134831460592e-01,6.820512820512820706e-01
8.955056179775280345e-01,6.817792985457655774e-01
8.943820224719101208e-01,6.815068493150684414e-01
8.943820224719101208e-01,6.820908311910882649e-01
8.932584269662920962e-01,6.818181818181817677e-01
8.932584269662920962e-01,6.824034334763948717e-01
8.932584269662920962e-01,6.829896907216495006e-01
8.932584269662920962e-01,6.835769561478933776e-01
8.932584269662920962e-01,6.841652323580034167e-01
8.932584269662920962e-01,6.847545219638242475e-01
8.921348314606741825e-01,6.844827586206896353e-01
8.910112359550561578e-01,6.842105263157894912e-01
8.910112359550561578e-01,6.848013816925734298e-01
8.910112359550561578e-01,6.853932584269663009e-01
8.910112359550561578e-01,6.859861591695501915e-01
8.910112359550561578e-01,6.865800865800866237e-01
8.910112359550561578e-01,6.871750433275563008e-01
8.898876404494382442e-01,6.869037294015611916e-01
8.887640449438202195e-01,6.866319444444444198e-01
8.887640449438202195e-01,6.872284969591659909e-01
8.876404494382021948e-01,6.869565217391304657e-01
8.865168539325842811e-01,6.866840731070495973e-01
8.865168539325842811e-01,6.872822299651567546e-01
8.853932584269662565e-01,6.870095902353966499e-01
8.842696629213483428e-01,6.867364746945898712e-01
8.842696629213483428e-01,6.873362445414846755e-01
8.842696629213483428e-01,6.879370629370629153e-01
8.842696629213483428e-01,6.885389326334208082e-01
8.842696629213483428e-01,6.891418563922941942e-01
8.842696629213483428e-01,6.897458369851008353e-01
8.842696629213483428e-01,6.903508771929824928e-01
8.842696629213483428e-01,6.909569798068481150e-01
8.842696629213483428e-01,6.915641476274164701e-01
8.842696629213483428e-01,6.921723834652594443e-01
8.842696629213483428e-01,6.927816901408451189e-01
8.842696629213483428e-01,6.933920704845815131e-01
8.842696629213483428e-01,6.940035273368606594e-01
8.831460674157303181e-01,6.937334510150043876e-01
8.831460674157303181e-01,6.943462897526502253e-01
8.831460674157303181e-01,6.949602122015915429e-01
8.820224719101124045e-01,6.946902654867256333e-01
8.820224719101124045e-01,6.953055801594331120e-01
8.820224719101124045e-01,6.959219858156028282e-01
8.820224719101124045e-01,6.965394853593611657e-01
8.820224719101124045e-01,6.971580817051509227e-01
8.820224719101124045e-01,6.977777777777778301e-01
8.820224719101124045e-01,6.983985765124555156e-01
8.808988764044943798e-01,6.981300089047195456e-01
8.797752808988763551e-01,6.978609625668449334e-01
8.797752808988763551e-01,6.984834968777876574e-01
8.797752808988763551e-01,6.991071428571428159e-01
8.797752808988763551e-01,6.997319034852547137e-01
8.786516853932584414e-01,6.994633273703041443e-01
8.786516853932584414e-01,7.000895255147716600e-01
8.786516853932584414e-01,7.007168458781362075e-01
8.786516853932584414e-01,7.013452914798206095e-01
8.775280898876404168e-01,7.010771992818671805e-01
8.775280898876404168e-01,7.017070979335130465e-01
8.764044943820225031e-01,7.014388489208632782e-01
8.752808988764044784e-01,7.011701170117011772e-01
8.752808988764044784e-01,7.018018018018018500e-01
8.752808988764044784e-01,7.024346257889990675e-01
8.752808988764044784e-01,7.030685920577617321e-01
8.752808988764044784e-01,7.037037037037037202e-01
8.741573033707865648e-01,7.034358047016274762e-01
8.741573033707865648e-01,7.040723981900453010e-01
8.741573033707865648e-01,7.047101449275362528e-01
8.741573033707865648e-01,7.053490480507705884e-01
8.741573033707865648e-01,7.059891107078040129e-01
8.741573033707865648e-01,7.066303360581289716e-01
8.730337078651685401e-01,7.063636363636364157e-01
8.719101123595505154e-01,7.060964513193812575e-01
8.707865168539326017e-01,7.058287795992713720e-01
8.696629213483145771e-01,7.055606198723791689e-01
8.685393258426966634e-01,7.052919708029197210e-01
8.674157303370786387e-01,7.050228310502283380e-01
8.662921348314607251e-01,7.047531992687385838e-01
8.662921348314607251e-01,7.053979871912168242e-01
8.651685393258427004e-01,7.051282051282051766e-01
8.651685393258427004e-01,7.057745187901007800e-01
8.640449438202246757e-01,7.055045871559633142e-01
8.640449438202246757e-01,7.061524334251606527e-01
8.640449438202246757e-01,7.068014705882352811e-01
8.629213483146067620e-01,7.065317387304508312e-01
8.617977528089887373e-01,7.062615101289134723e-01
8.606741573033708237e-01,7.059907834101382118e-01
8.606741573033708237e-01,7.066420664206641833e-01
8.595505617977527990e-01,7.063711911357341000e-01
8.584269662921348854e-01,7.060998151571165060e-01
8.573033707865168607e-01,7.058279370952821319e-01
8.573033707865168607e-01,7.064814814814814881e-01
8.573033707865168607e-01,7.071362372567191468e-01
8.573033707865168607e-01,7.077922077922077504e-01
8.561797752808988360e-01,7.075208913649024822e-01
8.550561797752809223e-01,7.072490706319702891e-01
8.539325842696628976e-01,7.069767441860465018e-01
8.528089887640449840e-01,7.067039106145250882e-01
8.516853932584269593e-01,7.064305684995340062e-01
8.516853932584269593e-01,7.070895522388059851e-01
8.505617977528089346e-01,7.068160597572362702e-01
8.505617977528089346e-01,7.074766355140187368e-01
8.505617977528089346e-01,7.081384471468662456e-01
8.494382022471910210e-01,7.078651685393257953e-01
8.494382022471910210e-01,7.085285848172445666e-01
8.483146067415729963e-01,7.082551594746716583e-01
8.483146067415729963e-01,7.089201877934272478e-01
8.471910112359550826e-01,7.086466165413534135e-01
8.471910112359550826e-01,7.093132643461900200e-01
8.460674157303370579e-01,7.090395480225988312e-01
8.449438202247191443e-01,7.087653157398680071e-01
8.438202247191011196e-01,7.084905660377358583e-01
8.438202247191011196e-01,7.091595845136922094e-01
8.438202247191011196e-01,7.098298676748582281e-01
8.426966292134830949e-01,7.095553453169347602e-01
8.426966292134830949e-01,7.102272727272727071e-01
8.426966292134830949e-01,7.109004739336493017e-01
8.415730337078651813e-01,7.106261859582542195e-01
8.415730337078651813e-01,7.113010446343779325e-01
8.404494382022471566e-01,7.110266159695817212e-01
8.404494382022471566e-01,7.117031398667935660e-01
8.393258426966292429e-01,7.114285714285714102e-01
8.382022471910112182e-01,7.111534795042897539e-01
8.370786516853933046e-01,7.108778625954198516e-01
8.359550561797752799e-01,7.106017191977077596e-01
8.359550561797752799e-01,7.112810707456979076e-01
8.348314606741572552e-01,7.110047846889951950e-01
8.348314606741572552e-01,7.116858237547892818e-01
8.348314606741572552e-01,7.123681687440076571e-01
8.348314606741572552e-01,7.130518234165067470e-01
8.348314606741572552e-01,7.137367915465898660e-01
8.337078651685393416e-01,7.134615384615384803e-01
8.325842696629213169e-01,7.131857555341675203e-01
8.325842696629213169e-01,7.138728323699421452e-01
8.314606741573034032e-01,7.135969141755063028e-01
8.314606741573034032e-01,7.142857142857143016e-01
8.303370786516853785e-01,7.140096618357487657e-01
8.303370786516853785e-01,7.147001934235976961e-01
8.292134831460674649e-01,7.144240077444337089e-01
8.280898876404494402e-01,7.141472868217054737e-01
8.280898876404494402e-01,7.148399612027157568e-01
8.269662921348314155e-01,7.145631067961164540e-01
8.269662921348314155e-01,7.152575315840622450e-01
8.269662921348314155e-01,7.159533073929961189e-01
8.269662921348314155e-01,7.166504381694255299e-01
8.258426966292135019e-01,7.163742690058479967e-01
8.247191011235954772e-01,7.160975609756097260e-01
8.235955056179775635e-01,7.158203125000000000e-01
8.224719101123595388e-01,7.155425219941349280e-01
8.224719101123595388e-01,7.162426614481408604e-01
8.213483146067416252e-01,7.159647404505387058e-01
8.202247191011236005e-01,7.156862745098039325e-01
8.202247191011236005e-01,7.163886162904808952e-01
8.191011235955055758e-01,7.161100196463654477e-01
8.191011235955055758e-01,7.168141592920354022e-01
8.179775280898876622e-01,7.165354330708660902e-01
8.168539325842696375e-01,7.162561576354680160e-01
8.168539325842696375e-01,7.169625246548323450e-01
8.157303370786517238e-01,7.166831194471865452e-01
8.157303370786517238e-01,7.173913043478260532e-01
8.157303370786517238e-01,7.181008902077151701e-01
8.157303370786517238e-01,7.188118811881187842e-01
8.157303370786517238e-01,7.195242814667988096e-01
8.146067415730336991e-01,7.192460317460317443e-01
8.146067415730336991e-01,7.199602780536246138e-01
8.134831460674157855e-01,7.196819085487077272e-01
8.134831460674157855e-01,7.203980099502487189e-01
8.123595505617977608e-01,7.201195219123506241e-01
8.123595505617977608e-01,7.208374875373878554e-01
8.123595505617977608e-01,7.215568862275448803e-01
8.112359550561797361e-01,7.212787212787212798e-01
8.112359550561797361e-01,7.219999999999999751e-01
8.101123595505618225e-01,7.217217217217217762e-01
8.089887640449437978e-01,7.214428857715431409e-01
8.078651685393258841e-01,7.211634904714142591e-01
8.067415730337078594e-01,7.208835341365461558e-01
8.067415730337078594e-01,7.216080402010049966e-01
8.056179775280898347e-01,7.213279678068410528e-01
8.056179775280898347e-01,7.220543806646525509e-01
8.044943820224719211e-01,7.217741935483871218e-01
8.033707865168538964e-01,7.214934409687184802e-01
