fpr,tpr,threshold
3.953147877013177269e-02,3.640449438202247312e-01,9.705914855003356934e-01
4.099560761346998650e-02,3.640449438202247312e-01,9.705899357795715332e-01
4.099560761346998650e-02,3.853932584269663120e-01,9.692629575729370117e-01
4.245973645680820030e-02,3.853932584269663120e-01,9.691731929779052734e-01
4.245973645680820030e-02,3.865168539325842811e-01,9.690611362457275391e-01
4.538799414348462791e-02,3.865168539325842811e-01,9.688497185707092285e-01
4.538799414348462791e-02,3.910112359550561578e-01,9.684180617332458496e-01
4.685212298682284171e-02,3.910112359550561578e-01,9.683875441551208496e-01
4.685212298682284171e-02,3.943820224719101208e-01,9.682718515396118164e-01
4.978038067349926932e-02,3.943820224719101208e-01,9.680947065353393555e-01
4.978038067349926932e-02,4.033707865168539297e-01,9.675118327140808105e-01
5.124450951683748312e-02,4.033707865168539297e-01,9.674259424209594727e-01
5.124450951683748312e-02,4.067415730337078927e-01,9.672217369079589844e-01
5.270863836017569692e-02,4.067415730337078927e-01,9.672191143035888672e-01
5.270863836017569692e-02,4.168539325842696708e-01,9.668797254562377930e-01
5.417276720351391073e-02,4.168539325842696708e-01,9.668787121772766113e-01
5.417276720351391073e-02,4.191011235955056091e-01,9.668098092079162598e-01
5.563689604685212453e-02,4.191011235955056091e-01,9.668034315109252930e-01
5.563689604685212453e-02,4.202247191011235783e-01,9.665793180465698242e-01
5.710102489019033833e-02,4.202247191011235783e-01,9.665528535842895508e-01
5.710102489019033833e-02,4.258426966292134797e-01,9.662032127380371094e-01
5.856515373352855214e-02,4.258426966292134797e-01,9.661108851432800293e-01
5.856515373352855214e-02,4.337078651685393194e-01,9.659388065338134766e-01
6.002928257686676594e-02,4.337078651685393194e-01,9.659116864204406738e-01
6.002928257686676594e-02,4.561797752808988693e-01,9.643141031265258789e-01
6.149341142020497974e-02,4.561797752808988693e-01,9.642365574836730957e-01
6.149341142020497974e-02,4.573033707865168385e-01,9.638386964797973633e-01
6.442166910688140735e-02,4.573033707865168385e-01,9.637490510940551758e-01
6.442166910688140735e-02,4.674157303370786720e-01,9.629327654838562012e-01
6.588579795021962116e-02,4.674157303370786720e-01,9.628127813339233398e-01
6.588579795021962116e-02,4.685393258426966412e-01,9.626927375793457031e-01
6.734992679355783496e-02,4.685393258426966412e-01,9.626418352127075195e-01
6.734992679355783496e-02,4.741573033707865426e-01,9.624478816986083984e-01
7.027818448023426257e-02,4.741573033707865426e-01,9.623307585716247559e-01
7.027818448023426257e-02,4.752808988764045117e-01,9.622569084167480469e-01
7.174231332357247637e-02,4.752808988764045117e-01,9.622184038162231445e-01
7.174231332357247637e-02,4.921348314606741603e-01,9.614413380622863770e-01
7.320644216691069017e-02,4.921348314606741603e-01,9.614368677139282227e-01
7.320644216691069017e-02,4.955056179775280678e-01,9.612152576446533203e-01
7.467057101024890398e-02,4.955056179775280678e-01,9.611117243766784668e-01
7.467057101024890398e-02,5.101123595505617780e-01,9.599249958992004395e-01
7.613469985358711778e-02,5.101123595505617780e-01,9.598985314369201660e-01
7.613469985358711778e-02,5.112359550561798027e-01,9.598449468612670898e-01
7.759882869692533158e-02,5.112359550561798027e-01,9.597553610801696777e-01
7.759882869692533158e-02,5.213483146067415808e-01,9.590553045272827148e-01
7.906295754026354539e-02,5.213483146067415808e-01,9.589771032333374023e-01
7.906295754026354539e-02,5.224719101123596054e-01,9.589583277702331543e-01
8.052708638360175919e-02,5.224719101123596054e-01,9.587870836257934570e-01
8.052708638360175919e-02,5.258426966292134574e-01,9.585725069046020508e-01
8.199121522693997299e-02,5.258426966292134574e-01,9.585414528846740723e-01
8.199121522693997299e-02,5.280898876404493958e-01,9.584441184997558594e-01
8.491947291361640060e-02,5.280898876404493958e-01,9.583575725555419922e-01
8.491947291361640060e-02,5.292134831460674205e-01,9.582674503326416016e-01
8.638360175695461440e-02,5.292134831460674205e-01,9.580530524253845215e-01
8.638360175695461440e-02,5.303370786516854452e-01,9.579611420631408691e-01
8.784773060029282821e-02,5.303370786516854452e-01,9.579434394836425781e-01
8.784773060029282821e-02,5.393258426966291985e-01,9.576373100280761719e-01
9.077598828696925581e-02,5.393258426966291985e-01,9.574620127677917480e-01
9.077598828696925581e-02,5.584269662921348409e-01,9.562564492225646973e-01
9.370424597364568342e-02,5.584269662921348409e-01,9.561409354209899902e-01
9.370424597364568342e-02,5.617977528089888040e-01,9.559829831123352051e-01
9.516837481698389722e-02,5.617977528089888040e-01,9.558382630348205566e-01
9.516837481698389722e-02,5.707865168539325573e-01,9.552875757217407227e-01
9.663250366032211103e-02,5.707865168539325573e-01,9.552703499794006348e-01
9.663250366032211103e-02,5.831460674157303847e-01,9.540093541145324707e-01
9.809663250366032483e-02,5.831460674157303847e-01,9.539796113967895508e-01
9.809663250366032483e-02,5.876404494382022614e-01,9.535147547721862793e-01
9.956076134699853863e-02,5.876404494382022614e-01,9.531274437904357910e-01
9.956076134699853863e-02,5.898876404494381998e-01,9.529745578765869141e-01
1.010248901903367524e-01,5.898876404494381998e-01,9.529476761817932129e-01
1.010248901903367524e-01,5.943820224719100764e-01,9.526627659797668457e-01
1.039531478770131800e-01,5.943820224719100764e-01,9.525629878044128418e-01
1.039531478770131800e-01,5.988764044943820641e-01,9.524210095405578613e-01
1.054172767203513938e-01,5.988764044943820641e-01,9.524162411689758301e-01
1.054172767203513938e-01,6.011235955056180025e-01,9.523329734802246094e-01
1.068814055636896077e-01,6.011235955056180025e-01,9.521247744560241699e-01
1.068814055636896077e-01,6.123595505617978052e-01,9.511802196502685547e-01
1.083455344070278215e-01,6.123595505617978052e-01,9.510431289672851562e-01
1.083455344070278215e-01,6.134831460674157189e-01,9.509673714637756348e-01
1.127379209370424629e-01,6.134831460674157189e-01,9.506253004074096680e-01
1.127379209370424629e-01,6.157303370786516572e-01,9.505102634429931641e-01
1.156661786237188905e-01,6.157303370786516572e-01,9.504562616348266602e-01
1.156661786237188905e-01,6.202247191011236449e-01,9.499881267547607422e-01
1.171303074670571043e-01,6.202247191011236449e-01,9.498463869094848633e-01
1.171303074670571043e-01,6.224719101123595832e-01,9.496699571609497070e-01
1.185944363103953181e-01,6.224719101123595832e-01,9.494959115982055664e-01
1.185944363103953181e-01,6.292134831460673983e-01,9.490529894828796387e-01
1.200585651537335319e-01,6.292134831460673983e-01,9.489206075668334961e-01
1.200585651537335319e-01,6.337078651685392749e-01,9.484021663665771484e-01
1.215226939970717457e-01,6.337078651685392749e-01,9.483020305633544922e-01
1.215226939970717457e-01,6.348314606741572996e-01,9.480607509613037109e-01
1.229868228404099595e-01,6.348314606741572996e-01,9.480561614036560059e-01
1.229868228404099595e-01,6.404494382022472010e-01,9.478651285171508789e-01
1.259150805270863871e-01,6.404494382022472010e-01,9.477480649948120117e-01
1.259150805270863871e-01,6.471910112359550160e-01,9.470432400703430176e-01
1.288433382137628147e-01,6.471910112359550160e-01,9.467672109603881836e-01
1.288433382137628147e-01,6.516853932584270037e-01,9.466043710708618164e-01
1.317715959004392423e-01,6.516853932584270037e-01,9.461424350738525391e-01
1.317715959004392423e-01,6.595505617977528434e-01,9.451584815979003906e-01
1.332357247437774561e-01,6.595505617977528434e-01,9.449214339256286621e-01
1.332357247437774561e-01,6.674157303370786831e-01,9.432413578033447266e-01
1.361639824304538837e-01,6.674157303370786831e-01,9.430505037307739258e-01
1.361639824304538837e-01,6.696629213483146215e-01,9.428220391273498535e-01
1.376281112737920975e-01,6.696629213483146215e-01,9.427013397216796875e-01
1.376281112737920975e-01,6.764044943820224365e-01,9.417120814323425293e-01
1.390922401171303113e-01,6.764044943820224365e-01,9.417114853858947754e-01
1.390922401171303113e-01,6.820224719101123378e-01,9.414888620376586914e-01
1.405563689604685251e-01,6.820224719101123378e-01,9.411440491676330566e-01
1.405563689604685251e-01,6.831460674157303625e-01,9.410776495933532715e-01
1.449487554904831665e-01,6.831460674157303625e-01,9.407699108123779297e-01
1.449487554904831665e-01,6.876404494382022392e-01,9.403125047683715820e-01
1.464128843338213803e-01,6.876404494382022392e-01,9.403023719787597656e-01
1.464128843338213803e-01,6.921348314606741159e-01,9.396363496780395508e-01
1.493411420204978080e-01,6.921348314606741159e-01,9.393090009689331055e-01
1.493411420204978080e-01,6.966292134831461036e-01,9.386121630668640137e-01
1.508052708638360218e-01,6.966292134831461036e-01,9.384817481040954590e-01
1.508052708638360218e-01,6.977528089887640173e-01,9.384758472442626953e-01
1.537335285505124494e-01,6.977528089887640173e-01,9.380807280540466309e-01
1.537335285505124494e-01,7.022471910112360050e-01,9.375540614128112793e-01
1.566617862371888770e-01,7.022471910112360050e-01,9.374878406524658203e-01
1.566617862371888770e-01,7.056179775280898570e-01,9.371398687362670898e-01
1.581259150805270908e-01,7.056179775280898570e-01,9.370769858360290527e-01
1.581259150805270908e-01,7.089887640449438200e-01,9.369795322418212891e-01
1.595900439238653046e-01,7.089887640449438200e-01,9.368177652359008789e-01
1.595900439238653046e-01,7.101123595505618447e-01,9.368059039115905762e-01
1.610541727672035184e-01,7.101123595505618447e-01,9.366573691368103027e-01
1.610541727672035184e-01,7.123595505617977830e-01,9.365574717521667480e-01
1.625183016105417322e-01,7.123595505617977830e-01,9.365546703338623047e-01
1.625183016105417322e-01,7.191011235955055980e-01,9.359329938888549805e-01
1.654465592972181598e-01,7.191011235955055980e-01,9.358657598495483398e-01
1.654465592972181598e-01,7.224719101123595610e-01,9.356246590614318848e-01
1.669106881405563736e-01,7.224719101123595610e-01,9.356067776679992676e-01
1.669106881405563736e-01,7.235955056179774747e-01,9.354381561279296875e-01
1.698389458272328012e-01,7.235955056179774747e-01,9.354298710823059082e-01
1.698389458272328012e-01,7.258426966292135241e-01,9.353933334350585938e-01
1.713030746705710150e-01,7.258426966292135241e-01,9.352470040321350098e-01
