fpr,tpr,threshold
9.809663250366032483e-02,2.516853932584269815e-01,9.854861497879028320e-01
9.956076134699853863e-02,2.516853932584269815e-01,9.854140281677246094e-01
9.956076134699853863e-02,2.550561797752808890e-01,9.852702617645263672e-01
1.010248901903367524e-01,2.550561797752808890e-01,9.851481914520263672e-01
1.010248901903367524e-01,2.685393258426966301e-01,9.844546318054199219e-01
1.024890190336749662e-01,2.685393258426966301e-01,9.843789935111999512e-01
1.024890190336749662e-01,2.786516853932584081e-01,9.840132594108581543e-01
1.039531478770131800e-01,2.786516853932584081e-01,9.840075969696044922e-01
1.039531478770131800e-01,2.797752808988763773e-01,9.838187098503112793e-01
1.054172767203513938e-01,2.797752808988763773e-01,9.838023185729980469e-01
1.054172767203513938e-01,2.808988764044944020e-01,9.837772846221923828e-01
1.083455344070278215e-01,2.808988764044944020e-01,9.836401343345642090e-01
1.083455344070278215e-01,2.820224719101123712e-01,9.835963249206542969e-01
1.098096632503660353e-01,2.820224719101123712e-01,9.835914373397827148e-01
1.098096632503660353e-01,2.876404494382022725e-01,9.832932353019714355e-01
1.112737920937042491e-01,2.876404494382022725e-01,9.832416772842407227e-01
1.112737920937042491e-01,2.943820224719100875e-01,9.830342531204223633e-01
1.127379209370424629e-01,2.943820224719100875e-01,9.830304384231567383e-01
1.127379209370424629e-01,2.966292134831460814e-01,9.828070402145385742e-01
1.142020497803806767e-01,2.966292134831460814e-01,9.827936291694641113e-01
1.142020497803806767e-01,2.977528089887640506e-01,9.827681779861450195e-01
1.156661786237188905e-01,2.977528089887640506e-01,9.826221466064453125e-01
1.156661786237188905e-01,2.988764044943820197e-01,9.825679063796997070e-01
1.171303074670571043e-01,2.988764044943820197e-01,9.824487566947937012e-01
1.171303074670571043e-01,3.067415730337078594e-01,9.820066690444946289e-01
1.185944363103953181e-01,3.067415730337078594e-01,9.818947315216064453e-01
1.185944363103953181e-01,3.101123595505618225e-01,9.817606210708618164e-01
1.200585651537335319e-01,3.101123595505618225e-01,9.817513227462768555e-01
1.200585651537335319e-01,3.112359550561797916e-01,9.814297556877136230e-01
1.259150805270863871e-01,3.112359550561797916e-01,9.812299013137817383e-01
1.259150805270863871e-01,3.123595505617977608e-01,9.811979532241821289e-01
1.288433382137628147e-01,3.123595505617977608e-01,9.810869693756103516e-01
1.288433382137628147e-01,3.134831460674157300e-01,9.810681343078613281e-01
1.303074670571010285e-01,3.134831460674157300e-01,9.808553457260131836e-01
1.303074670571010285e-01,3.157303370786516683e-01,9.808315038681030273e-01
1.317715959004392423e-01,3.157303370786516683e-01,9.808245897293090820e-01
1.317715959004392423e-01,3.168539325842696375e-01,9.808198213577270508e-01
1.346998535871156699e-01,3.168539325842696375e-01,9.807315468788146973e-01
1.346998535871156699e-01,3.235955056179775080e-01,9.804359674453735352e-01
1.361639824304538837e-01,3.235955056179775080e-01,9.803565740585327148e-01
1.361639824304538837e-01,3.258426966292135019e-01,9.801834225654602051e-01
1.376281112737920975e-01,3.258426966292135019e-01,9.800058603286743164e-01
1.376281112737920975e-01,3.269662921348314710e-01,9.799360632896423340e-01
1.390922401171303113e-01,3.269662921348314710e-01,9.799206852912902832e-01
1.390922401171303113e-01,3.280898876404494402e-01,9.799129366874694824e-01
1.405563689604685251e-01,3.280898876404494402e-01,9.797729253768920898e-01
1.405563689604685251e-01,3.292134831460674094e-01,9.797430038452148438e-01
1.434846266471449527e-01,3.292134831460674094e-01,9.796562194824218750e-01
1.434846266471449527e-01,3.303370786516853785e-01,9.796297550201416016e-01
1.449487554904831665e-01,3.303370786516853785e-01,9.793922901153564453e-01
1.449487554904831665e-01,3.325842696629213724e-01,9.791183471679687500e-01
1.493411420204978080e-01,3.325842696629213724e-01,9.790215492248535156e-01
1.493411420204978080e-01,3.348314606741573107e-01,9.789744019508361816e-01
1.508052708638360218e-01,3.348314606741573107e-01,9.787834882736206055e-01
1.508052708638360218e-01,3.359550561797752799e-01,9.787178039550781250e-01
1.537335285505124494e-01,3.359550561797752799e-01,9.786984920501708984e-01
1.537335285505124494e-01,3.382022471910112182e-01,9.784409999847412109e-01
1.566617862371888770e-01,3.382022471910112182e-01,9.783253669738769531e-01
1.566617862371888770e-01,3.426966292134831504e-01,9.776231646537780762e-01
1.581259150805270908e-01,3.426966292134831504e-01,9.775689840316772461e-01
1.581259150805270908e-01,3.528089887640449285e-01,9.770477414131164551e-01
1.595900439238653046e-01,3.528089887640449285e-01,9.770159721374511719e-01
1.595900439238653046e-01,3.550561797752809223e-01,9.769003391265869141e-01
1.610541727672035184e-01,3.550561797752809223e-01,9.768793582916259766e-01
1.610541727672035184e-01,3.573033707865168607e-01,9.766852855682373047e-01
1.625183016105417322e-01,3.573033707865168607e-01,9.765700101852416992e-01
1.625183016105417322e-01,3.584269662921348298e-01,9.765654802322387695e-01
1.639824304538799460e-01,3.584269662921348298e-01,9.764579534530639648e-01
1.639824304538799460e-01,3.606741573033707682e-01,9.764026999473571777e-01
1.654465592972181598e-01,3.606741573033707682e-01,9.764011502265930176e-01
1.654465592972181598e-01,3.629213483146067620e-01,9.762738943099975586e-01
1.669106881405563736e-01,3.629213483146067620e-01,9.762659668922424316e-01
1.669106881405563736e-01,3.696629213483146326e-01,9.758257865905761719e-01
1.683748169838945874e-01,3.696629213483146326e-01,9.756235480308532715e-01
1.683748169838945874e-01,3.707865168539326017e-01,9.754241704940795898e-01
1.698389458272328012e-01,3.707865168539326017e-01,9.752451181411743164e-01
1.698389458272328012e-01,3.752808988764044784e-01,9.751645326614379883e-01
1.713030746705710150e-01,3.752808988764044784e-01,9.750451445579528809e-01
1.713030746705710150e-01,3.786516853932584414e-01,9.748754501342773438e-01
1.727672035139092288e-01,3.786516853932584414e-01,9.748429059982299805e-01
1.727672035139092288e-01,3.797752808988764106e-01,9.748334884643554688e-01
1.742313323572474426e-01,3.797752808988764106e-01,9.747618436813354492e-01
1.742313323572474426e-01,3.820224719101123489e-01,9.745940566062927246e-01
1.771595900439238702e-01,3.820224719101123489e-01,9.744677543640136719e-01
1.771595900439238702e-01,3.876404494382022503e-01,9.741542339324951172e-01
1.786237188872620840e-01,3.876404494382022503e-01,9.741243124008178711e-01
1.786237188872620840e-01,3.898876404494381887e-01,9.740463495254516602e-01
1.800878477306002978e-01,3.898876404494381887e-01,9.740366935729980469e-01
1.800878477306002978e-01,3.910112359550561578e-01,9.739782810211181641e-01
1.844802342606149392e-01,3.910112359550561578e-01,9.736196994781494141e-01
1.844802342606149392e-01,3.921348314606741825e-01,9.735897779464721680e-01
1.874084919472913668e-01,3.921348314606741825e-01,9.735737442970275879e-01
1.874084919472913668e-01,3.932584269662921517e-01,9.733127951622009277e-01
1.903367496339677944e-01,3.932584269662921517e-01,9.731082916259765625e-01
1.903367496339677944e-01,3.943820224719101208e-01,9.730103611946105957e-01
1.918008784773060083e-01,3.943820224719101208e-01,9.728926420211791992e-01
1.918008784773060083e-01,3.955056179775280900e-01,9.728774428367614746e-01
1.932650073206442221e-01,3.955056179775280900e-01,9.728414416313171387e-01
1.932650073206442221e-01,3.988764044943819975e-01,9.727870821952819824e-01
1.947291361639824359e-01,3.988764044943819975e-01,9.727314114570617676e-01
1.947291361639824359e-01,4.000000000000000222e-01,9.727116823196411133e-01
2.005856515373352911e-01,4.000000000000000222e-01,9.725857973098754883e-01
2.005856515373352911e-01,4.044943820224718989e-01,9.723809957504272461e-01
2.064421669106881463e-01,4.044943820224718989e-01,9.719884395599365234e-01
2.064421669106881463e-01,4.056179775280898681e-01,9.718756675720214844e-01
2.079062957540263601e-01,4.056179775280898681e-01,9.718561172485351562e-01
2.079062957540263601e-01,4.067415730337078927e-01,9.717963337898254395e-01
2.093704245973645739e-01,4.067415730337078927e-01,9.717855453491210938e-01
2.093704245973645739e-01,4.101123595505618002e-01,9.717249870300292969e-01
2.108345534407027877e-01,4.101123595505618002e-01,9.717097878456115723e-01
2.108345534407027877e-01,4.112359550561797694e-01,9.716525077819824219e-01
2.122986822840410015e-01,4.112359550561797694e-01,9.716171026229858398e-01
2.122986822840410015e-01,4.134831460674157078e-01,9.714323878288269043e-01
2.152269399707174291e-01,4.134831460674157078e-01,9.712587594985961914e-01
2.152269399707174291e-01,4.179775280898876400e-01,9.709038734436035156e-01
2.166910688140556429e-01,4.179775280898876400e-01,9.708713293075561523e-01
2.166910688140556429e-01,4.247191011235955105e-01,9.702699184417724609e-01
2.210834553440702843e-01,4.247191011235955105e-01,9.699790477752685547e-01
2.210834553440702843e-01,4.303370786516854118e-01,9.691735506057739258e-01
2.225475841874084981e-01,4.303370786516854118e-01,9.689776897430419922e-01
2.225475841874084981e-01,4.426966292134831282e-01,9.681035280227661133e-01
2.225475841874084981e-01,4.449438202247191221e-01,9.678817987442016602e-01
2.225475841874084981e-01,4.471910112359550604e-01,9.678534269332885742e-01
2.240117130307467119e-01,4.471910112359550604e-01,9.677920341491699219e-01
2.240117130307467119e-01,4.483146067415730296e-01,9.677791595458984375e-01
2.254758418740849257e-01,4.483146067415730296e-01,9.677155017852783203e-01
2.254758418740849257e-01,4.494382022471909988e-01,9.677089452743530273e-01
2.269399707174231395e-01,4.494382022471909988e-01,9.674077033996582031e-01
2.269399707174231395e-01,4.505617977528089679e-01,9.673350453376770020e-01
2.327964860907759947e-01,4.505617977528089679e-01,9.665273427963256836e-01
2.327964860907759947e-01,4.516853932584269926e-01,9.664321541786193848e-01
2.415812591508052776e-01,4.516853932584269926e-01,9.658293724060058594e-01
2.415812591508052776e-01,4.539325842696629310e-01,9.656778573989868164e-01
2.430453879941434914e-01,4.539325842696629310e-01,9.656773209571838379e-01
2.430453879941434914e-01,4.550561797752809001e-01,9.653879404067993164e-01
2.445095168374817052e-01,4.550561797752809001e-01,9.653613567352294922e-01
2.445095168374817052e-01,4.573033707865168385e-01,9.646112918853759766e-01
2.474377745241581328e-01,4.573033707865168385e-01,9.645581841468811035e-01
2.474377745241581328e-01,4.584269662921348076e-01,9.645380973815917969e-01
2.489019033674963466e-01,4.584269662921348076e-01,9.644100069999694824e-01
2.489019033674963466e-01,4.707865168539325795e-01,9.630176424980163574e-01
2.503660322108345326e-01,4.707865168539325795e-01,9.629866480827331543e-01
2.503660322108345326e-01,4.775280898876404501e-01,9.626206159591674805e-01
2.518301610541727742e-01,4.775280898876404501e-01,9.625871181488037109e-01
2.518301610541727742e-01,4.786516853932584192e-01,9.624884724617004395e-01
2.547584187408492018e-01,4.786516853932584192e-01,9.623730182647705078e-01
2.547584187408492018e-01,4.865168539325842589e-01,9.617385864257812500e-01
2.562225475841873878e-01,4.865168539325842589e-01,9.615960121154785156e-01
2.562225475841873878e-01,4.876404494382022281e-01,9.614823460578918457e-01
2.606149341142020570e-01,4.876404494382022281e-01,9.614326953887939453e-01
2.606149341142020570e-01,4.887640449438201973e-01,9.613772630691528320e-01
2.620790629575402431e-01,4.887640449438201973e-01,9.613444805145263672e-01
2.620790629575402431e-01,4.943820224719100986e-01,9.605954289436340332e-01
2.635431918008784846e-01,4.943820224719100986e-01,9.605518579483032227e-01
2.635431918008784846e-01,4.955056179775280678e-01,9.605270624160766602e-01
2.650073206442166707e-01,4.955056179775280678e-01,9.605133533477783203e-01
2.650073206442166707e-01,4.988764044943820308e-01,9.604369401931762695e-01
2.664714494875549122e-01,4.988764044943820308e-01,9.602110981941223145e-01
2.664714494875549122e-01,5.022471910112359383e-01,9.600641727447509766e-01
2.679355783308930983e-01,5.022471910112359383e-01,9.599093198776245117e-01
2.679355783308930983e-01,5.044943820224718767e-01,9.597802758216857910e-01
2.693997071742313398e-01,5.044943820224718767e-01,9.597365260124206543e-01
2.693997071742313398e-01,5.056179775280899014e-01,9.596730470657348633e-01
2.708638360175695259e-01,5.056179775280899014e-01,9.593982100486755371e-01
2.708638360175695259e-01,5.089887640449438644e-01,9.592673778533935547e-01
2.723279648609077674e-01,5.089887640449438644e-01,9.592062830924987793e-01
2.723279648609077674e-01,5.112359550561798027e-01,9.588254690170288086e-01
2.752562225475841950e-01,5.112359550561798027e-01,9.586001634597778320e-01
2.752562225475841950e-01,5.157303370786516794e-01,9.578527808189392090e-01
2.767203513909223811e-01,5.157303370786516794e-01,9.577745199203491211e-01
2.767203513909223811e-01,5.168539325842697041e-01,9.577546715736389160e-01
2.796486090775988087e-01,5.168539325842697041e-01,9.576423168182373047e-01
2.796486090775988087e-01,5.179775280898876177e-01,9.574377536773681641e-01
2.825768667642752363e-01,5.179775280898876177e-01,9.571990370750427246e-01
2.825768667642752363e-01,5.247191011235955438e-01,9.561895132064819336e-01
2.840409956076134779e-01,5.247191011235955438e-01,9.561234116554260254e-01
2.840409956076134779e-01,5.292134831460674205e-01,9.556345939636230469e-01
2.855051244509516639e-01,5.292134831460674205e-01,9.556289911270141602e-01
2.855051244509516639e-01,5.337078651685392972e-01,9.552080631256103516e-01
2.869692532942899055e-01,5.337078651685392972e-01,9.550851583480834961e-01
2.869692532942899055e-01,5.370786516853932602e-01,9.547878503799438477e-01
2.884333821376280915e-01,5.370786516853932602e-01,9.542649984359741211e-01
2.884333821376280915e-01,5.415730337078651369e-01,9.537523984909057617e-01
2.898975109809663331e-01,5.415730337078651369e-01,9.536340236663818359e-01
2.898975109809663331e-01,5.471910112359550382e-01,9.529184699058532715e-01
2.928257686676427607e-01,5.471910112359550382e-01,9.528350830078125000e-01
2.928257686676427607e-01,5.528089887640449396e-01,9.523955583572387695e-01
2.942898975109809467e-01,5.528089887640449396e-01,9.523472785949707031e-01
2.942898975109809467e-01,5.539325842696629643e-01,9.520859718322753906e-01
2.957540263543191883e-01,5.539325842696629643e-01,9.520189762115478516e-01
2.957540263543191883e-01,5.561797752808989026e-01,9.519043564796447754e-01
2.986822840409956159e-01,5.561797752808989026e-01,9.518675804138183594e-01
2.986822840409956159e-01,5.662921348314606806e-01,9.506817460060119629e-01
3.030746705710102296e-01,5.662921348314606806e-01,9.501559138298034668e-01
3.030746705710102296e-01,5.719101123595505820e-01,9.495651721954345703e-01
3.045387994143484711e-01,5.719101123595505820e-01,9.493426084518432617e-01
3.045387994143484711e-01,5.808988764044943354e-01,9.482860565185546875e-01
3.060029282576866572e-01,5.808988764044943354e-01,9.481844902038574219e-01
3.060029282576866572e-01,5.831460674157303847e-01,9.474219679832458496e-01
3.074670571010248987e-01,5.831460674157303847e-01,9.473350644111633301e-01
3.074670571010248987e-01,5.865168539325842367e-01,9.469705224037170410e-01
3.133235724743777539e-01,5.865168539325842367e-01,9.466662406921386719e-01
3.133235724743777539e-01,5.876404494382022614e-01,9.466193318367004395e-01
3.147877013177159400e-01,5.876404494382022614e-01,9.465481638908386230e-01
3.147877013177159400e-01,5.887640449438201751e-01,9.464957118034362793e-01
3.177159590043923676e-01,5.887640449438201751e-01,9.462865591049194336e-01
3.177159590043923676e-01,5.898876404494381998e-01,9.462684988975524902e-01
3.191800878477306092e-01,5.898876404494381998e-01,9.461593627929687500e-01
3.191800878477306092e-01,5.943820224719100764e-01,9.452451467514038086e-01
3.206442166910687952e-01,5.943820224719100764e-01,9.452161788940429688e-01
3.206442166910687952e-01,5.999999999999999778e-01,9.447523355484008789e-01
3.221083455344070368e-01,5.999999999999999778e-01,9.440903663635253906e-01
3.221083455344070368e-01,6.011235955056180025e-01,9.439678192138671875e-01
3.235724743777452228e-01,6.011235955056180025e-01,9.439492821693420410e-01
3.235724743777452228e-01,6.044943820224719655e-01,9.438464641571044922e-01
3.250366032210834644e-01,6.044943820224719655e-01,9.436973333358764648e-01
3.250366032210834644e-01,6.089887640449438422e-01,9.431279301643371582e-01
3.279648609077598920e-01,6.089887640449438422e-01,9.430153369903564453e-01
3.279648609077598920e-01,6.112359550561797805e-01,9.424753785133361816e-01
3.294289897510980780e-01,6.112359550561797805e-01,9.424687623977661133e-01
3.294289897510980780e-01,6.134831460674157189e-01,9.422661662101745605e-01
3.308931185944363196e-01,6.134831460674157189e-01,9.422062635421752930e-01
3.308931185944363196e-01,6.157303370786516572e-01,9.421068429946899414e-01
3.323572474377745056e-01,6.157303370786516572e-01,9.420315623283386230e-01
3.323572474377745056e-01,6.179775280898875955e-01,9.419333338737487793e-01
3.338213762811127472e-01,6.179775280898875955e-01,9.418209195137023926e-01
3.338213762811127472e-01,6.213483146067415586e-01,9.412454366683959961e-01
