fpr,tpr,threshold
3.455344070278184576e-01,6.775280898876404612e-01,9.300590753555297852e-01
3.469985358711566437e-01,6.775280898876404612e-01,9.299979805946350098e-01
3.469985358711566437e-01,6.831460674157303625e-01,9.295127391815185547e-01
3.513909224011713128e-01,6.831460674157303625e-01,9.291934370994567871e-01
3.513909224011713128e-01,6.865168539325842145e-01,9.287563562393188477e-01
3.557833089311859265e-01,6.865168539325842145e-01,9.282326102256774902e-01
3.557833089311859265e-01,6.876404494382022392e-01,9.279316663742065430e-01
3.572474377745241680e-01,6.876404494382022392e-01,9.269762039184570312e-01
3.572474377745241680e-01,6.887640449438202639e-01,9.269004464149475098e-01
3.601756954612005956e-01,6.887640449438202639e-01,9.268823266029357910e-01
3.601756954612005956e-01,6.910112359550562022e-01,9.266306161880493164e-01
3.616398243045387817e-01,6.910112359550562022e-01,9.266090989112854004e-01
3.616398243045387817e-01,6.943820224719101653e-01,9.264936447143554688e-01
3.645680819912152093e-01,6.943820224719101653e-01,9.262269735336303711e-01
3.645680819912152093e-01,6.966292134831461036e-01,9.261536598205566406e-01
3.660322108345534509e-01,6.966292134831461036e-01,9.258347153663635254e-01
3.660322108345534509e-01,6.999999999999999556e-01,9.254192113876342773e-01
3.674963396778916369e-01,6.999999999999999556e-01,9.253759384155273438e-01
3.674963396778916369e-01,7.022471910112360050e-01,9.251449108123779297e-01
3.689604685212298785e-01,7.022471910112360050e-01,9.250720739364624023e-01
3.689604685212298785e-01,7.033707865168539186e-01,9.244292378425598145e-01
3.704245973645680645e-01,7.033707865168539186e-01,9.243858456611633301e-01
3.704245973645680645e-01,7.056179775280898570e-01,9.241293072700500488e-01
3.718887262079063061e-01,7.056179775280898570e-01,9.241288304328918457e-01
3.718887262079063061e-01,7.067415730337078816e-01,9.239422082901000977e-01
3.733528550512444921e-01,7.067415730337078816e-01,9.239213466644287109e-01
3.733528550512444921e-01,7.078651685393257953e-01,9.238901734352111816e-01
3.748169838945827337e-01,7.078651685393257953e-01,9.235851168632507324e-01
3.748169838945827337e-01,7.089887640449438200e-01,9.234145879745483398e-01
3.762811127379209197e-01,7.089887640449438200e-01,9.232130050659179688e-01
3.762811127379209197e-01,7.101123595505618447e-01,9.226377606391906738e-01
3.777452415812591613e-01,7.101123595505618447e-01,9.226109981536865234e-01
3.777452415812591613e-01,7.202247191011236227e-01,9.208467602729797363e-01
3.792093704245973473e-01,7.202247191011236227e-01,9.208302497863769531e-01
3.792093704245973473e-01,7.224719101123595610e-01,9.205873012542724609e-01
3.821376281112737749e-01,7.224719101123595610e-01,9.202317595481872559e-01
3.821376281112737749e-01,7.235955056179774747e-01,9.202154874801635742e-01
3.850658857979502026e-01,7.235955056179774747e-01,9.194265604019165039e-01
3.850658857979502026e-01,7.258426966292135241e-01,9.191925525665283203e-01
3.894582723279648717e-01,7.258426966292135241e-01,9.191318750381469727e-01
3.894582723279648717e-01,7.292134831460673761e-01,9.190195798873901367e-01
3.909224011713030578e-01,7.292134831460673761e-01,9.189533591270446777e-01
3.909224011713030578e-01,7.303370786516854007e-01,9.188690185546875000e-01
